Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dyson Daniels,36:04,.625,.625,.000,.000,6.5,18.6,12.7,41.8,1.4,0.0,20.0,12.2,143,108,3.6
Keaton Wallace,35:45,.467,.467,.533,.000,0.0,6.2,3.2,22.8,1.4,0.0,6.3,19.7,104,112,-6.2
Mouhamed Gueye,34:13,.844,.833,.417,.083,0.0,22.8,11.7,26.7,2.9,2.8,13.9,18.6,144,101,12.5
Onyeka Okongwu,32:04,.429,.429,.214,.000,7.3,20.9,14.3,15.3,4.6,5.9,12.5,22.0,93,96,-3.3
Zaccharie Risacher,27:06,.638,.607,.500,.143,0.0,4.1,2.1,19.9,3.6,0.0,6.3,25.8,122,108,3.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Asa Newell,26:39,.683,.667,.417,.083,4.4,16.8,10.7,0.0,7.4,3.5,7.4,22.2,118,92,4.4
Vit Krejci,24:04,.576,.538,.692,.308,0.0,13.9,7.1,5.5,0.0,3.9,6.3,28.9,105,110,-7.2
Caleb Houstan,19:19,.926,.833,.667,1.000,12.1,0.0,5.9,5.8,0.0,4.9,18.8,12.1,160,115,0.3
Jacob Toppin,3:04,1.000,1.000,.000,.000,0.0,36.4,18.6,0.0,0.0,0.0,0.0,28.8,200,105,16.8
N'Faly Dante,1:42,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-10.1
Nickeil Alexander-Walker,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Jalen Johnson,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,.623,.602,.419,.118,17.1,69.8,44.0,77.1,13.3,11.8,10.1,100.0,125.2,104.6,
