Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,35:47,.577,.558,.192,.077,0.0,28.1,13.4,23.1,1.3,7.2,3.6,33.6,116,98,9.1
Luguentz Dort,34:55,.604,.500,.667,.444,2.9,12.8,7.6,3.8,1.4,0.0,8.5,14.5,120,107,-3.0
Aaron Wiggins,33:41,.600,.600,.667,.000,12.1,6.6,9.5,26.7,1.4,7.6,16.7,23.0,117,103,9.2
Isaiah Hartenstein,30:49,.581,.667,.000,.333,6.6,43.5,24.2,12.0,1.6,5.6,36.8,7.6,102,95,-0.2
Cason Wallace,26:33,.444,.444,.556,.000,0.0,4.2,2.0,14.8,1.8,0.0,18.2,17.9,84,109,-7.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ajay Mitchell,24:08,.583,.567,.467,.067,0.0,0.0,0.0,7.1,4.0,0.0,20.6,34.7,88,105,-5.4
Alex Caruso,23:39,.680,.600,1.000,.400,4.3,4.7,4.5,16.0,4.1,3.6,14.5,12.5,134,101,6.8
Jaylin Williams,17:11,.250,.250,1.000,.000,11.9,19.5,15.5,28.5,5.6,5.0,14.3,17.6,87,92,5.1
Brooks Barnhizer,6:51,.333,.333,.000,.000,0.0,16.3,7.8,0.0,0.0,0.0,0.0,18.9,69,109,-15.1
Branden Carlson,3:30,1.000,1.000,.000,.000,0.0,31.9,15.2,0.0,0.0,0.0,0.0,12.3,200,105,1.0
Chris Youngblood,2:56,,,,,0.0,0.0,0.0,39.0,0.0,0.0,,0.0,233,114,-7.8
Ousmane Dieng,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.555,.533,.478,.109,21.3,79.1,48.9,61.9,11.1,17.9,13.5,100.0,107.5,101.5,
