Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,36:36,.777,.688,.313,.563,3.0,7.1,4.9,36.9,0.0,0.0,31.1,32.3,115,135,1.6
Grayson Allen,33:08,.708,.708,.833,.000,0.0,15.7,7.2,24.7,1.4,0.0,0.0,14.8,156,130,6.3
Dillon Brooks,31:01,.417,.417,.722,.000,0.0,12.5,5.7,10.8,6.0,2.9,5.3,25.0,90,118,-0.1
Ryan Dunn,23:13,.563,.563,.375,.000,9.4,27.9,17.9,13.9,0.0,7.8,0.0,14.1,135,126,2.8
Oso Ighodaro,23:11,.291,.333,.000,.333,0.0,5.6,2.6,6.1,0.0,3.9,22.5,15.6,52,133,-15.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Royce O'Neale,28:25,.509,.500,1.000,.333,3.8,13.7,8.3,9.8,0.0,0.0,12.7,11.3,108,133,-6.0
Collin Gillespie,14:09,.750,.750,1.000,.000,15.4,0.0,8.4,10.9,0.0,0.0,20.0,14.4,131,136,2.0
Nigel Hayes-Davis,14:04,.333,.333,.333,.000,15.5,27.7,21.1,21.9,0.0,0.0,14.3,20.3,89,130,-7.2
Khaman Maluach,12:39,.630,.333,.333,1.333,8.6,10.3,9.4,11.1,0.0,0.0,17.4,18.6,126,134,-6.7
Nick Richards,9:34,1.064,1.000,.000,2.000,11.4,40.7,24.8,0.0,0.0,0.0,51.5,16.5,102,127,-10.9
Rasheer Fleming,4:40,.500,.500,.667,.000,46.8,0.0,25.4,0.0,0.0,0.0,0.0,26.2,129,136,2.0
Jordan Goodwin,4:40,.301,.000,.500,1.500,0.0,27.8,12.7,27.1,20.0,0.0,23.1,37.8,65,86,5.9
Isaiah Livers,4:40,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,103,136,-3.0
Team Totals,240,.568,.528,.568,.250,27.3,70.3,46.9,63.2,6.8,7.5,17.0,100.0,107.8,129.1,
