Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaden McDaniels,40:57,.708,.658,.211,.263,9.3,13.0,11.1,4.2,1.2,0.0,8.6,24.8,133,120,2.5
Rudy Gobert,38:13,.765,.800,.000,.400,6.6,14.0,10.2,7.0,0.0,4.8,33.8,10.2,108,120,-4.2
Julius Randle,35:31,.676,.600,.350,.500,0.0,18.8,9.1,29.5,1.4,0.0,10.9,33.8,129,119,7.4
Donte DiVincenzo,33:43,.841,.786,.714,.429,3.7,11.9,7.7,24.2,1.4,0.0,26.5,14.7,135,120,1.9
Mike Conley,28:23,.667,.667,.667,.000,0.0,18.8,9.1,28.2,5.2,6.5,25.0,12.3,121,107,9.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Naz Reid,22:16,.230,.250,.500,.200,5.7,24.0,14.6,5.9,0.0,4.1,15.5,25.3,52,118,-18.8
Terrence Shannon Jr.,16:19,.000,.000,.667,.000,7.7,0.0,4.0,7.2,3.0,0.0,0.0,8.0,51,119,-12.0
Rob Dillingham,16:16,.500,.500,.000,.000,0.0,8.2,4.0,50.5,3.0,0.0,11.1,24.2,114,117,-4.5
Bones Hyland,8:23,1.000,1.000,.750,.000,15.1,0.0,7.7,48.1,0.0,0.0,33.3,31.3,124,125,7.5
Joan Beringer,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Joe Ingles,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Johnny Juzang,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Leonard Miller,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.627,.591,.366,.268,23.7,69.4,45.9,73.2,8.1,9.6,16.4,100.0,116.9,117.9,
