Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Toumani Camara,32:44,.684,.654,.538,.154,7.5,18.3,13.0,7.4,4.1,0.0,6.7,17.7,139,106,5.1
Deni Avdija,29:29,.722,.722,.333,.000,8.3,12.2,10.3,30.4,0.0,0.0,14.3,27.8,133,118,6.1
Jrue Holiday,28:01,.500,.500,.333,.000,4.4,17.1,10.8,45.5,1.6,0.0,25.0,22.3,110,113,-0.7
Shaedon Sharpe,25:00,.482,.367,.400,.400,0.0,19.2,9.7,4.8,1.8,0.0,10.2,30.7,97,112,-11.6
Donovan Clingan,21:39,.854,.750,.333,.833,22.7,22.2,22.5,10.8,0.0,5.3,0.0,14.8,193,113,8.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jerami Grant,27:36,.764,.700,.400,1.000,0.0,8.7,4.4,8.8,1.6,0.0,12.2,23.2,140,115,2.0
Kris Murray,26:33,.929,.929,.143,.000,0.0,4.5,2.3,4.6,3.3,4.3,12.5,11.8,154,111,7.0
Blake Wesley,19:54,.333,.333,.333,.000,6.2,6.0,6.1,21.4,4.5,0.0,25.0,15.7,87,109,-6.1
Matisse Thybulle,15:11,1.289,1.333,.667,.667,0.0,15.8,8.0,0.0,8.8,0.0,20.5,12.5,180,96,16.8
Yang Hansen,7:14,.333,.333,.000,.000,0.0,16.6,8.4,0.0,0.0,31.6,25.0,21.6,51,104,-9.0
Rayan Rupert,3:43,,,,,0.0,32.3,16.3,25.8,0.0,0.0,100.0,10.5,53,112,-4.3
Duop Reath,2:56,,,,,0.0,0.0,0.0,0.0,0.0,39.0,,0.0,0,106,7.8
Scoot Henderson,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Damian Lillard,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Robert Williams,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,.668,.624,.366,.269,25.6,70.0,48.1,60.0,12.0,11.9,15.4,100.0,128.5,110.0,
