Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Stephen Curry,7:52,3,5,.600,2,4,.500,0,0,,0,1,1,0,1,0,1,0,8,6.0,+2
Jimmy Butler,8:07,3,3,1.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,8,7.4,0
Draymond Green,9:30,0,2,.000,0,1,.000,0,0,,0,0,0,3,0,0,2,1,0,-1.7,+6
Moses Moody,7:47,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
Will Richard,3:53,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,2,6,4.6,+4
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Brandin Podziemski,7:47,1,2,.500,1,2,.500,1,2,.500,0,1,1,1,0,0,0,0,4,3.6,0
Al Horford,4:13,0,1,.000,0,0,,0,0,,1,0,1,0,1,1,0,1,0,1.3,+4
Gary Payton II,2:30,0,2,.000,0,1,.000,0,0,,1,0,1,0,1,0,1,0,0,-0.7,-2
Buddy Hield,3:53,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+4
Quinten Post,4:28,1,3,.333,1,2,.500,0,0,,1,1,2,0,0,1,1,0,3,2.0,+2
Trayce Jackson-Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jonathan Kuminga,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Gui Santos,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Pat Spencer,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,60,10,21,.476,6,13,.462,3,4,.750,3,4,7,5,3,2,5,4,29,,
