Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Derrick White,31:03,.393,.393,.643,.000,0.0,9.5,5.2,28.3,0.0,3.2,6.7,20.4,114,101,-2.9
Payton Pritchard,30:41,.567,.533,.467,.133,7.8,3.2,5.3,35.7,1.7,0.0,5.9,23.2,145,102,7.7
Josh Minott,28:04,.759,.722,.333,.222,8.6,24.4,17.3,4.8,1.8,3.6,0.0,14.9,173,90,8.6
Jaylen Brown,24:19,.644,.611,.333,.667,0.0,28.2,15.5,21.9,0.0,0.0,20.5,25.4,119,95,-1.2
Neemias Queta,22:10,.375,.375,.000,.000,37.9,17.7,26.8,0.0,0.0,18.0,11.1,17.2,112,89,-4.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anfernee Simons,32:08,.717,.706,.765,.059,7.5,12.2,10.1,4.6,1.6,0.0,10.3,25.6,140,98,8.0
Sam Hauser,26:00,.450,.450,1.000,.000,0.0,11.3,6.2,9.1,2.0,3.8,9.1,17.9,107,96,0.1
Luka Garza,19:18,.913,.929,.571,.571,18.7,15.2,16.8,7.4,0.0,0.0,10.2,21.4,172,100,12.3
Baylor Scheierman,13:58,.500,.500,1.000,.000,0.0,42.1,23.2,0.0,3.7,0.0,0.0,9.1,122,81,2.6
Xavier Tillman Sr.,6:30,1.000,1.000,.000,.000,0.0,0.0,0.0,23.6,0.0,0.0,0.0,13.0,207,107,14.7
Chris Boucher,3:01,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.0,0,107,-42.9
Ron Harper Jr.,1:24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,107,-6.5
Jordan Walsh,1:24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,107,-5.5
Hugo González,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.600,.579,.558,.158,40.0,77.6,60.7,54.3,5.3,14.6,10.6,100.0,129.9,95.9,
