Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Michael Porter Jr.,25:52,.633,.611,.500,.222,4.0,14.7,8.8,0.0,2.0,0.0,9.2,36.2,117,140,3.8
Egor Dёmin,25:28,.833,.833,.667,.000,0.0,19.8,9.0,22.2,0.0,0.0,33.3,15.2,109,143,-3.1
Noah Clowney,22:27,.186,.111,.778,.444,0.0,5.6,2.5,13.9,0.0,8.2,0.0,20.6,60,143,-15.1
Nic Claxton,22:00,.904,.750,.000,1.500,14.2,11.5,13.0,41.2,0.0,8.4,23.1,16.9,161,141,9.5
Terance Mann,17:44,.000,.000,1.000,.000,5.9,0.0,3.2,32.8,0.0,5.2,33.3,7.3,80,147,-7.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ziaire Williams,28:21,.732,.813,.750,.250,0.0,13.4,6.0,6.9,1.8,3.3,18.4,16.5,109,139,0.4
Tyrese Martin,24:51,.250,.250,.500,.000,12.6,25.4,18.4,13.3,0.0,0.0,16.7,20.8,69,141,-16.5
Drake Powell,22:31,.845,.813,.375,.250,0.0,11.2,5.1,28.6,2.2,4.1,25.3,22.7,126,138,6.3
Jalen Wilson,20:16,.000,.000,.500,.000,10.3,6.2,8.5,0.0,2.5,0.0,20.0,21.2,13,141,-28.5
Day'Ron Sharpe,12:11,1.050,1.000,.000,1.333,42.8,10.4,28.1,18.6,4.2,7.6,29.6,23.9,157,133,15.9
Tyson Etienne,10:14,.000,.000,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0,149,-30.2
E.J. Liddell,8:05,.694,.750,1.000,1.000,0.0,15.6,7.1,0.0,0.0,0.0,0.0,15.3,140,144,-2.0
Team Totals,240,.529,.488,.549,.293,32.6,60.5,45.2,63.6,5.3,15.4,17.0,100.0,103.4,141.4,
