Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Harden,35:13,.855,.846,.615,.538,3.6,6.6,5.2,41.8,1.4,0.0,5.9,42.1,165,126,27.7
Kobe Sanders,29:54,.628,.500,.571,.571,0.0,3.9,2.0,7.8,1.7,0.0,0.0,12.7,147,126,-4.5
Ivica Zubac,29:52,.750,.750,.000,.000,8.5,27.4,18.3,30.6,0.0,3.3,7.7,18.9,158,122,8.3
Kris Dunn,27:24,.600,.600,.000,.000,4.6,4.3,4.4,25.8,1.8,0.0,0.0,7.9,168,126,-0.1
John Collins,25:33,.479,.450,.400,.100,4.9,27.5,16.6,0.0,2.0,0.0,0.0,17.7,110,119,-11.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Chris Paul,23:06,.276,.300,.600,.200,5.5,15.2,10.5,37.8,0.0,0.0,15.5,12.1,118,127,-7.3
Cam Christie,20:36,.410,.250,.500,.500,12.3,39.8,26.5,0.0,2.5,0.0,23.5,26.9,80,114,-18.9
Nicolas Batum,19:11,1.125,1.125,1.000,.000,6.6,12.2,9.5,0.0,5.3,0.0,0.0,9.1,213,116,10.5
Brook Lopez,14:52,.550,.550,.700,.000,0.0,7.9,4.1,9.8,0.0,6.6,0.0,29.2,119,125,-3.0
Kobe Brown,7:47,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.2,0,131,-23.0
Yanic Konan Niederhauser,3:16,.000,.000,.000,.000,77.3,0.0,37.2,0.0,0.0,0.0,0.0,26.6,81,131,-39.9
Jahmyl Telfort,3:16,,,,,0.0,0.0,0.0,0.0,15.5,0.0,,0.0,0,96,3.6
Bogdan Bogdanović,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,.651,.617,.478,.267,28.9,73.2,51.9,65.2,8.4,4.1,9.0,100.0,138.1,122.3,
