Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
A.J. Green,40:29,.600,.600,.800,.000,0.0,11.5,4.5,13.8,1.2,0.0,0.0,10.3,126,117,-0.6
Myles Turner,37:10,.697,.667,.556,.444,2.7,25.0,11.4,7.6,3.8,2.9,15.7,14.4,118,108,4.9
Ryan Rollins,28:46,.535,.523,.455,.045,0.0,16.1,6.3,34.8,1.6,0.0,15.1,38.5,93,116,0.7
Kyle Kuzma,24:09,.402,.375,.250,.083,8.3,19.2,12.6,12.8,1.9,0.0,0.0,21.6,96,115,-5.0
Giannis Antetokounmpo,13:00,.618,.600,.000,.300,15.4,35.7,23.4,87.7,3.6,0.0,26.1,49.4,102,110,10.4
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gary Trent Jr.,31:27,.600,.600,.500,.000,0.0,9.8,3.9,0.0,1.5,0.0,16.7,16.0,89,117,-5.3
Bobby Portis,26:43,.571,.500,.429,.857,3.7,29.0,13.6,0.0,1.7,0.0,0.0,15.1,120,115,-0.9
Cole Anthony,21:30,.250,.250,.000,.000,0.0,7.2,2.8,51.7,0.0,0.0,20.0,19.5,79,120,-8.9
Jericho Sims,11:31,.500,.500,.000,.000,8.7,13.4,10.6,12.0,0.0,0.0,0.0,7.3,133,120,-2.4
Gary Harris,5:15,.333,.333,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,65,120,-17.7
Thanasis Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Amir Coffey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Andre Jackson Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Pete Nance,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mark Sears,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.532,.511,.387,.161,14.6,87.1,43.0,66.7,8.7,2.3,13.1,100.0,102.8,114.5,
