Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Ivica Zubac,5:16,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,2,1.3,-5
James Harden,,,,,,,,,,,,,,,,,,,,,
John Collins,,,,,,,,,,,,,,,,,,,,,
Derrick Jones Jr.,,,,,,,,,,,,,,,,,,,,,
Kris Dunn,,,,,,,,,,,,,,,,,,,,,
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Jordan Miller,12:00,2,5,.400,1,2,.500,2,2,1.000,1,1,2,0,1,0,0,0,7,6.3,+2
Kobe Sanders,4:37,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-3
Nicolas Batum,5:54,2,2,1.000,2,2,1.000,0,0,,0,1,1,0,0,0,0,2,6,4.9,-3
Bogdan Bogdanović,12:00,2,4,.500,1,2,.500,0,0,,0,0,0,5,0,0,2,3,5,3.3,+2
Brook Lopez,6:44,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,1,0,0,2,2.7,+7
Kobe Brown,7:23,1,2,.500,0,1,.000,0,0,,0,2,2,1,0,0,1,0,2,1.3,+5
Cam Christie,6:06,0,0,,0,0,,2,2,1.000,0,1,1,1,0,0,0,0,2,3.0,+5
Chris Paul,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,60,9,18,.500,4,9,.444,4,4,1.000,2,6,8,8,1,1,3,8,26,,
