Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephon Castle,37:14,.505,.318,.455,1.000,0.0,15.7,8.6,32.1,3.9,0.0,27.5,25.5,96,113,-2.1
Devin Vassell,37:05,.476,.429,.571,.286,0.0,9.5,5.2,17.5,0.0,0.0,0.0,18.4,114,123,-2.1
Julian Champagnie,33:07,.444,.464,.571,.286,8.5,17.7,13.5,0.0,1.5,0.0,20.2,25.9,75,118,-9.0
Victor Wembanyama,32:41,.504,.357,.143,.786,8.6,21.5,15.7,15.4,1.5,2.8,21.0,31.7,95,115,-6.3
Harrison Barnes,27:53,1.017,1.000,1.000,.333,5.1,21.0,13.8,17.7,0.0,0.0,0.0,10.7,206,120,10.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keldon Johnson,24:04,1.042,1.000,.000,1.000,0.0,4.9,2.7,7.1,2.0,0.0,14.8,12.2,178,120,5.3
Jeremy Sochan,22:34,.913,.929,.286,.571,6.3,5.2,5.7,0.0,2.1,0.0,0.0,16.8,183,120,7.8
Lindy Waters III,13:32,1.500,1.500,1.000,.000,0.0,8.7,4.7,0.0,0.0,0.0,0.0,6.4,300,124,10.4
Kelly Olynyk,9:17,1.000,1.000,.000,.000,30.4,25.2,27.6,60.5,0.0,0.0,33.3,14.0,163,118,12.0
Jordan McLaughlin,2:33,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.0,0,127,-40.9
Bismack Biyombo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Carter Bryant,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
David Jones García,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.633,.574,.446,.541,23.5,70.7,49.3,61.1,7.0,1.9,17.2,100.0,116.2,118.2,
