Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
VJ Edgecombe,34:39,.273,.273,.545,.000,0.0,8.5,4.3,12.5,0.0,5.1,0.0,15.0,70,110,-5.1
Tyrese Maxey,33:39,.512,.382,.353,.471,0.0,14.6,7.4,44.5,1.5,0.0,0.0,28.9,124,106,7.5
Andre Drummond,33:20,.568,.545,.182,.273,12.0,26.4,19.3,0.0,0.0,2.7,0.0,17.5,126,103,0.4
Kelly Oubre Jr.,30:49,.505,.455,.455,.182,6.5,15.9,11.2,0.0,0.0,0.0,14.4,21.3,91,109,-9.7
Trendon Watford,21:23,.350,.350,.300,.000,0.0,9.2,4.6,7.7,0.0,0.0,9.1,24.4,67,112,-13.4
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Quentin Grimes,27:50,.795,.750,.600,.300,0.0,21.1,10.7,26.9,0.0,3.2,26.1,26.1,115,105,6.5
Justin Edwards,26:39,1.165,1.167,.667,.111,7.5,3.7,5.6,25.0,1.9,0.0,9.6,18.6,195,110,22.9
Adem Bona,14:33,.532,1.000,.000,2.000,0.0,26.9,13.6,0.0,0.0,12.2,0.0,6.1,85,97,2.3
Jabari Walker,10:21,.000,.000,1.000,.000,0.0,0.0,0.0,38.6,0.0,0.0,0.0,9.2,74,116,-5.8
Jared McCain,6:48,.000,.000,.000,.000,0.0,14.4,7.3,19.6,0.0,0.0,33.3,20.9,20,110,-23.1
Eric Gordon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kyle Lowry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.552,.512,.429,.226,16.7,73.5,45.4,66.7,2.1,11.1,8.9,100.0,109.2,107.1,
