Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Isaiah Collier,14:38,1,2,.500,0,0,,1,2,.500,0,0,0,1,0,0,3,0,3,-0.7,-29
Keyonte George,16:46,6,11,.545,1,4,.250,2,2,1.000,0,1,1,2,1,0,3,1,15,9.0,-19
Lauri Markkanen,16:01,2,9,.222,0,2,.000,2,3,.667,0,2,2,1,2,0,0,1,6,3.0,-22
Jusuf Nurkić,13:02,1,3,.333,0,1,.000,0,0,,1,2,3,3,0,0,1,2,2,1.9,-15
Svi Mykhailiuk,12:04,2,4,.500,2,3,.667,0,0,,1,0,1,1,0,0,1,3,6,3.2,-22
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Ace Bailey,10:35,1,5,.200,1,3,.333,2,2,1.000,1,1,2,1,1,0,2,0,5,2.6,-21
Brice Sensabaugh,11:41,0,6,.000,0,5,.000,0,0,,0,0,0,2,0,0,0,0,0,-2.8,-4
Kyle Filipowski,12:30,2,4,.500,1,2,.500,1,2,.500,2,2,4,1,0,0,0,2,6,5.5,-27
Taylor Hendricks,5:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
Kyle Anderson,,,,,,,,,,,,,,,,,,,,,
Walter Clayton,3:23,0,0,,0,0,,2,2,1.000,0,1,1,0,0,1,1,0,2,2.0,-8
Cody Williams,,,,,,,,,,,,,,,,,,,,,
Elijah Harkless,,,,,,,,,,,,,,,,,,,,,
Kevin Love,3:21,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-6
Team Totals,120,15,44,.341,5,20,.250,10,13,.769,5,10,15,12,4,1,11,9,45,,
