Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Maxey,31:58,.567,.500,.333,.400,0.0,3.3,1.8,22.7,1.4,0.0,5.4,24.8,118,140,-2.3
Dominick Barlow,30:42,.619,.563,.250,.250,0.0,20.8,11.0,10.2,0.0,2.3,18.4,15.1,105,137,-4.3
Quentin Grimes,26:57,.344,.111,.444,.667,0.0,11.9,6.3,20.2,0.0,0.0,20.5,23.1,73,141,-15.4
Andre Drummond,22:19,.250,.250,.333,.000,10.8,47.8,30.4,0.0,0.0,6.4,25.0,15.3,54,127,-12.9
Justin Edwards,22:09,.825,.786,.286,.286,0.0,4.8,2.5,8.3,4.1,0.0,33.7,22.8,100,134,-1.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jared McCain,24:55,.540,.538,.385,.154,4.8,0.0,2.3,22.7,0.0,0.0,0.0,23.7,119,144,-2.2
Eric Gordon,22:25,1.250,1.250,.500,.000,5.4,4.8,5.0,15.1,4.1,0.0,20.0,9.5,184,134,9.0
Jabari Walker,21:20,.643,.643,.286,.000,5.6,20.0,13.2,8.0,0.0,0.0,22.2,18.0,100,138,-5.7
Johni Broome,17:07,.222,.222,.111,.000,21.0,18.7,19.8,17.9,5.4,0.0,18.2,27.4,63,127,-11.6
Trendon Watford,10:42,1.064,1.000,.000,2.000,0.0,10.0,5.3,16.0,0.0,0.0,34.7,22.9,137,141,-1.2
Hunter Sallis,9:26,.500,.500,.000,.000,0.0,0.0,0.0,31.9,0.0,7.6,50.0,18.1,67,139,-8.5
Kyle Lowry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.562,.506,.305,.268,20.0,66.7,44.7,59.5,6.7,6.0,18.6,100.0,98.3,137.4,
