Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jalen Johnson,39:27,.799,.769,.231,.462,6.1,23.7,15.0,25.0,1.2,0.0,24.2,22.3,128,120,3.9
Onyeka Okongwu,37:11,.765,.700,.600,.400,0.0,12.6,6.4,19.3,2.5,3.9,10.2,22.5,142,119,8.6
Dyson Daniels,36:39,.854,.833,.167,.167,13.1,9.6,11.3,40.9,3.9,0.0,38.3,12.1,143,119,7.6
Nickeil Alexander-Walker,35:16,.617,.583,.500,.389,3.4,6.6,5.0,16.6,2.7,0.0,8.7,27.9,119,123,0.4
Zaccharie Risacher,26:06,.577,.577,.615,.000,0.0,13.5,6.8,21.7,3.6,0.0,7.1,22.9,114,118,2.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Vit Krejci,21:54,.500,.500,.714,.000,0.0,16.0,8.1,11.4,0.0,3.3,12.5,15.6,96,124,-7.9
Keaton Wallace,12:28,.625,.625,.500,.000,0.0,9.4,4.8,10.3,3.8,0.0,20.0,17.1,98,119,-3.3
Luke Kennard,11:35,.000,.000,1.000,.000,0.0,10.1,5.1,0.0,0.0,0.0,0.0,7.4,0,127,-16.6
Mouhamed Gueye,10:23,.000,.000,1.000,.000,11.6,0.0,5.7,0.0,0.0,0.0,33.3,12.3,29,131,-25.2
Asa Newell,9:01,.592,.500,.400,.800,13.3,0.0,6.6,0.0,0.0,0.0,0.0,32.0,129,131,-5.0
Caleb Houstan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kristaps Porziņģis,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,.649,.612,.506,.282,22.5,61.0,42.0,77.8,10.9,4.5,15.1,100.0,122.4,120.4,
