Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Stephon Castle,35:04,.508,.429,.429,.286,10.5,3.1,6.6,44.7,1.4,0.0,11.3,22.1,132,125,-1.4
Devin Vassell,32:57,.615,.615,.615,.000,0.0,6.6,3.5,0.0,0.0,2.6,0.0,17.2,122,125,-4.1
Victor Wembanyama,32:27,.474,.474,.474,.000,0.0,60.5,32.1,12.3,1.5,7.9,20.8,32.3,80,104,-5.8
De'Aaron Fox,30:31,.741,.714,.357,.357,8.1,3.6,5.7,13.9,1.6,0.0,11.0,26.0,139,124,2.1
Harrison Barnes,27:57,.938,.938,.625,.000,0.0,7.8,4.1,0.0,0.0,0.0,11.1,14.1,148,127,-0.4
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Julian Champagnie,25:38,.761,.714,.571,.714,4.8,0.0,2.3,9.2,0.0,0.0,9.8,17.4,147,129,-0.7
Jeremy Sochan,20:00,.800,.800,.000,.000,6.2,10.9,8.7,25.0,2.4,8.6,16.7,13.1,151,115,9.0
Keldon Johnson,19:30,.685,.571,.143,.571,18.9,28.0,23.7,25.8,5.0,0.0,0.0,19.6,168,110,13.5
Lindy Waters III,10:26,.750,.750,1.000,.000,0.0,10.5,5.5,21.2,0.0,0.0,0.0,8.4,173,126,1.9
Carter Bryant,5:30,.000,.000,.000,.000,0.0,19.8,10.5,0.0,0.0,0.0,0.0,7.9,0,124,-15.0
Bismack Biyombo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
David Jones García,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jordan McLaughlin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kelly Olynyk,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.643,.611,.444,.200,25.6,75.0,51.8,64.6,6.1,10.7,10.9,100.0,127.7,120.6,
