Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Jimmy Butler,11:41,2,3,.667,0,0,,4,5,.800,1,2,3,2,0,0,0,0,8,9.0,-8
Jonathan Kuminga,10:56,3,6,.500,0,1,.000,0,0,,1,3,4,1,0,0,1,1,6,3.9,+3
Draymond Green,11:46,3,5,.600,3,5,.600,0,0,,1,3,4,2,1,1,0,2,9,10.6,-4
Brandin Podziemski,10:56,2,5,.400,1,2,.500,0,0,,0,0,0,2,0,1,0,1,5,4.0,+3
Moses Moody,9:07,1,6,.167,0,3,.000,0,0,,0,0,0,0,0,0,1,1,2,-3.2,-5
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Pat Spencer,13:04,1,7,.143,0,3,.000,1,2,.500,1,1,2,3,0,0,2,1,3,-1.2,-11
Quinten Post,9:24,3,3,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,6,5.4,-7
Buddy Hield,8:55,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3,0.9,-7
Will Richard,12:14,2,6,.333,0,3,.000,1,1,1.000,1,0,1,2,0,0,0,2,5,2.9,-4
Trayce Jackson-Davis,9:03,2,5,.400,0,0,,1,1,1.000,4,1,5,1,0,1,0,2,5,6.0,0
Gary Payton II,6:27,1,2,.500,0,1,.000,0,0,,0,2,2,1,0,0,0,0,2,2.3,0
Gui Santos,6:27,0,1,.000,0,1,.000,1,2,.500,2,2,4,0,1,0,0,1,1,2.5,0
Team Totals,120,21,52,.404,5,21,.238,8,11,.727,12,14,26,14,2,3,4,13,55,,
