Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keyonte George,37:58,.714,.625,.313,.813,3.1,10.1,6.9,19.0,1.3,0.0,4.4,25.2,154,109,11.4
Lauri Markkanen,36:48,.533,.471,.353,.235,12.7,13.0,12.9,9.0,0.0,0.0,17.6,26.0,105,111,-2.9
Jusuf Nurkić,31:15,.427,.417,.167,.167,15.0,21.5,18.6,20.3,0.0,4.0,18.9,21.4,95,106,-3.4
Svi Mykhailiuk,29:21,.375,.375,.667,.000,0.0,19.6,10.8,5.2,0.0,0.0,0.0,17.2,94,109,-6.1
Taylor Hendricks,13:50,.200,.200,.200,.000,8.5,13.9,11.4,10.0,0.0,0.0,16.7,18.3,59,111,-11.7
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Elijah Harkless,20:46,.338,.250,.500,.250,5.6,0.0,2.5,13.0,2.4,0.0,40.3,15.1,63,109,-12.3
Kyle Filipowski,19:29,.707,.714,.429,.714,12.0,29.6,21.7,0.0,0.0,6.5,17.9,24.2,119,102,2.8
Ace Bailey,18:14,.500,.500,.000,.000,6.4,5.3,5.8,0.0,0.0,0.0,33.3,13.9,72,113,-12.3
Kevin Love,16:36,.833,.833,.667,.000,7.1,34.7,22.2,26.9,0.0,0.0,40.0,12.7,114,104,6.3
Walter Clayton,15:43,.875,.875,.500,.000,0.0,18.3,10.1,63.5,6.4,0.0,0.0,10.7,198,95,25.9
Kyle Anderson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaiah Collier,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Brice Sensabaugh,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cody Williams,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.553,.506,.369,.298,36.6,80.0,60.4,60.5,4.2,5.3,16.7,100.0,109.6,107.5,
