Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Mikal Bridges,37:43,9,14,.643,4,8,.500,1,2,.500,0,4,4,6,0,1,1,4,23,19.9,-1
OG Anunoby,36:28,10,13,.769,5,7,.714,1,2,.500,1,3,4,3,1,1,1,4,26,23.3,+6
Jalen Brunson,35:08,12,25,.480,3,8,.375,2,5,.400,1,1,2,7,0,0,2,4,29,17.4,-6
Karl-Anthony Towns,31:43,6,14,.429,1,5,.200,9,9,1.000,2,8,10,4,0,1,2,2,22,19.1,+7
Mitchell Robinson,19:35,2,3,.667,0,0,,0,0,,6,5,11,2,0,0,1,3,4,7.6,0
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Miles McBride,29:01,3,9,.333,2,5,.400,0,0,,1,1,2,2,1,0,1,2,8,4.5,-22
Josh Hart,15:09,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,2,0,-1.5,-18
Landry Shamet,14:34,1,5,.200,1,5,.200,1,2,.500,1,0,1,0,1,0,0,1,4,1.8,-7
Jordan Clarkson,12:57,1,4,.250,1,4,.250,3,3,1.000,0,1,1,2,0,1,2,1,6,3.6,-5
Tyler Kolek,4:18,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,-2
Guerschon Yabusele,3:26,1,3,.333,1,2,.500,0,0,,0,2,2,0,0,1,0,1,3,2.2,-2
Pacome Dadiet,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mohamed Diawara,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Ariel Hukporti,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,45,91,.495,18,45,.400,17,23,.739,12,27,39,27,3,5,12,25,125,,
