Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Jokić,36:35,.767,.722,.278,.444,12.1,29.2,19.9,77.0,3.7,0.0,12.2,24.7,157,102,29.5
Christian Braun,35:18,.381,.357,.214,.071,10.1,12.1,11.0,26.3,2.6,3.0,0.0,15.1,121,105,3.1
Jamal Murray,33:37,.407,.300,.533,.333,5.3,19.0,11.5,11.5,2.7,3.2,10.4,21.0,99,103,-3.2
Aaron Gordon,30:50,.644,.594,.313,.375,2.9,17.3,9.4,5.4,1.5,0.0,13.9,25.9,116,109,1.7
Cameron Johnson,23:02,.414,.400,.500,.200,3.9,4.6,4.2,5.7,0.0,0.0,0.0,17.4,106,114,-7.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bruce Brown,27:38,.357,.357,.429,.000,6.4,3.9,5.3,8.8,3.3,0.0,30.0,13.3,71,107,-7.2
Tim Hardaway Jr.,24:25,.750,.750,.750,.000,3.6,8.7,6.0,0.0,0.0,0.0,7.7,19.6,135,114,4.4
Peyton Watson,17:42,.205,.000,.250,.500,10.0,48.2,27.4,18.9,0.0,12.1,29.1,14.3,71,99,-2.7
Jonas Valančiūnas,10:53,.444,.200,.200,.800,24.5,29.4,26.7,0.0,0.0,0.0,22.8,29.6,94,111,-13.3
Spencer Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Zeke Nnaji,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jalen Pickett,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Julian Strawther,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Hunter Tyson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.538,.480,.396,.277,38.9,88.9,61.6,76.7,9.5,8.9,13.0,100.0,116.0,106.5,
