Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jamal Murray,37:11,.663,.667,.429,.095,0.0,9.0,4.5,32.5,0.0,0.0,4.4,26.6,145,126,6.4
Cameron Johnson,36:31,.795,.750,.400,.300,6.1,12.2,9.2,3.4,1.4,0.0,20.9,16.9,128,121,-1.0
Nikola Jokić,33:43,.759,.722,.444,.556,3.3,29.8,16.6,58.6,3.0,0.0,21.1,18.2,160,113,20.1
Peyton Watson,32:54,.614,.614,.545,.000,6.8,10.2,8.5,14.6,1.5,3.2,4.3,30.2,130,120,3.3
Spencer Jones,15:02,.000,.000,1.000,.000,29.7,7.4,18.6,0.0,0.0,0.0,33.3,8.6,83,126,-13.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bruce Brown,28:20,.507,.438,.250,.250,3.9,7.9,5.9,8.3,0.0,0.0,18.4,16.6,103,126,-8.5
Tim Hardaway Jr.,27:25,.597,.600,.700,.200,4.1,4.1,4.1,4.7,0.0,3.8,0.0,17.1,133,125,-1.1
Zeke Nnaji,14:37,1.000,1.000,1.000,.000,0.0,45.8,22.9,0.0,0.0,7.1,40.0,14.8,88,110,-0.2
Jonas Valančiūnas,14:17,.500,.500,.000,.000,23.4,23.4,23.4,9.4,3.5,0.0,14.3,21.2,115,113,-4.0
Tamar Bates,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
DaRon Holmes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Curtis Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jalen Pickett,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Hunter Tyson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.643,.626,.473,.154,32.6,74.4,53.5,69.6,5.2,6.5,12.6,100.0,130.7,120.3,
