Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keyonte George,35:21,.699,.674,.565,.130,0.0,15.1,7.3,35.8,2.5,0.0,14.1,32.6,124,131,5.4
Lauri Markkanen,32:01,.681,.643,.429,.190,7.9,12.5,10.1,10.0,2.8,0.0,4.2,30.2,133,131,4.3
Jusuf Nurkić,28:52,.850,.800,.200,.400,8.8,37.0,22.5,24.1,3.1,0.0,50.5,16.8,102,126,-0.5
Svi Mykhailiuk,25:12,.929,.929,.714,.000,0.0,15.9,7.7,5.0,0.0,0.0,12.5,12.9,145,137,-0.3
Ace Bailey,23:22,.542,.542,.500,.000,5.4,0.0,2.8,5.8,1.9,0.0,7.7,22.6,103,135,-8.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Isaiah Collier,20:59,.615,.500,.000,.500,0.0,12.7,6.2,33.4,0.0,0.0,35.3,22.0,100,137,-10.6
Cody Williams,20:36,.400,.400,.600,.000,0.0,0.0,0.0,0.0,2.2,4.5,0.0,9.9,82,132,-7.0
Kyle Anderson,20:02,.425,.400,.000,.400,6.3,13.3,9.7,27.7,4.5,0.0,0.0,11.9,128,127,1.0
Brice Sensabaugh,17:23,.250,.250,1.000,.000,7.3,0.0,3.7,18.3,5.2,0.0,14.3,16.4,78,127,-10.3
Kevin Love,13:32,.000,.000,1.000,.000,9.3,29.6,19.2,0.0,0.0,6.8,0.0,6.0,43,131,-13.5
Elijah Harkless,2:40,1.136,,,,0.0,0.0,0.0,37.5,16.9,0.0,0.0,26.9,246,103,53.6
Walter Clayton,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Taylor Hendricks,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.631,.592,.489,.196,21.1,69.4,44.6,68.8,12.2,3.8,15.3,100.0,118.2,131.3,
