Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kentavious Caldwell-Pope,23:04,.543,.500,.833,.167,0.0,13.6,6.4,36.9,3.7,0.0,23.7,13.8,105,125,1.9
Jaylen Wells,22:29,.500,.500,.778,.000,4.1,13.9,8.7,6.8,0.0,0.0,10.0,16.8,94,134,-6.4
Ja Morant,21:36,.338,.250,.250,.250,4.3,4.8,4.5,45.8,0.0,0.0,14.5,36.2,79,136,-14.7
Jaren Jackson Jr.,21:23,.603,.536,.286,.286,0.0,14.6,6.9,10.1,2.0,3.6,16.0,33.1,99,127,-2.4
Jock Landale,17:42,.515,.333,.667,.667,15.6,11.8,13.8,0.0,0.0,4.4,34.0,12.5,91,132,-11.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cedric Coward,22:12,.743,.667,.556,.444,0.0,9.4,4.4,15.9,3.9,0.0,0.0,18.3,154,126,8.8
Javon Small,22:02,.418,.333,.667,.444,0.0,9.5,4.4,51.8,0.0,0.0,21.8,23.5,91,135,-6.8
Santi Aldama,19:44,.689,.722,.222,.111,14.0,26.4,19.9,0.0,2.2,0.0,9.6,19.9,121,125,3.4
Olivier-Maxence Prosper,16:56,.840,.667,.000,1.333,16.4,6.2,11.6,8.8,0.0,0.0,38.7,17.3,116,136,-4.2
GG Jackson II,16:15,.317,.286,.429,.286,5.7,6.4,6.0,0.0,2.6,0.0,0.0,18.3,75,130,-11.0
Cam Spencer,14:52,.170,.000,.800,.400,0.0,14.0,6.6,25.5,0.0,0.0,25.4,20.0,48,134,-18.6
PJ Hall,14:07,.875,.875,.500,.000,0.0,22.2,10.4,0.0,0.0,5.5,0.0,10.7,159,128,0.5
John Konchar,7:38,1.500,1.500,1.000,.000,0.0,13.7,6.4,19.8,5.6,10.1,0.0,4.9,277,116,20.4
Team Totals,240,.531,.468,.474,.295,23.1,63.0,41.8,76.3,7.1,6.5,15.7,100.0,101.6,130.2,
