Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Evan Mobley,34:06,7,19,.368,2,8,.250,3,5,.600,4,7,11,4,1,2,3,1,19,14.4,-22
Donovan Mitchell,31:56,5,12,.417,5,9,.556,0,2,.000,0,4,4,6,0,1,3,4,15,9.3,-6
De'Andre Hunter,30:14,5,17,.294,3,12,.250,5,5,1.000,1,5,6,2,0,0,1,1,18,10.3,-25
Jaylon Tyson,26:31,8,11,.727,2,5,.400,1,2,.500,2,3,5,1,3,0,3,6,19,14.7,-10
Jarrett Allen,25:02,4,7,.571,0,0,,8,8,1.000,2,4,6,1,1,1,1,1,16,16.3,-4
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Lonzo Ball,24:23,1,5,.200,1,5,.200,0,0,,0,3,3,5,1,0,2,1,3,2.9,+1
Craig Porter Jr.,22:15,2,4,.500,2,3,.667,1,2,.500,2,0,2,4,0,0,1,1,7,7.4,-3
Dean Wade,17:36,2,5,.400,2,5,.400,0,0,,0,3,3,0,0,0,0,2,6,3.4,-5
Larry Nance Jr.,13:49,0,3,.000,0,3,.000,0,0,,0,2,2,2,0,0,0,3,0,-1.3,-7
Tyrese Proctor,8:33,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,0.6,-9
Thomas Bryant,2:47,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-5
Luke Travers,2:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5
Team Totals,240,35,87,.402,17,52,.327,18,24,.750,11,31,42,25,6,4,14,22,105,,
