Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Jaylen Brown,18:17,4,13,.308,0,5,.000,1,2,.500,0,0,0,3,1,0,1,0,9,3.2,+17
Payton Pritchard,14:14,6,9,.667,3,5,.600,0,0,,0,1,1,0,0,0,1,3,15,9.2,+5
Derrick White,13:51,1,4,.250,1,4,.250,0,0,,1,4,5,2,1,2,2,0,3,4.3,+7
Neemias Queta,14:00,2,2,1.000,0,0,,0,0,,1,5,6,0,1,0,0,0,4,6.6,+16
Josh Minott,9:59,1,4,.250,0,1,.000,0,0,,2,3,5,1,0,1,0,3,2,2.1,+16
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Sam Hauser,15:36,1,5,.200,1,5,.200,0,0,,0,1,1,1,2,1,0,0,3,3.6,0
Anfernee Simons,15:16,3,8,.375,2,6,.333,0,0,,0,1,1,2,0,0,0,0,8,5.3,0
Luka Garza,6:38,0,0,,0,0,,2,2,1.000,1,0,1,0,1,0,0,1,2,3.3,-4
Hugo González,4:36,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,-5
Chris Boucher,,,,,,,,,,,,,,,,,,,,,
Baylor Scheierman,4:11,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,0
Xavier Tillman Sr.,3:22,0,1,.000,0,1,.000,0,0,,1,1,2,1,1,0,0,0,0,2.0,-2
Jordan Walsh,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,120,18,46,.391,7,27,.259,3,4,.750,7,17,24,10,7,4,4,8,46,,
