Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Wendell Carter Jr.,31:42,.318,.318,.273,.000,3.4,18.5,11.3,22.5,1.5,0.0,0.0,14.4,104,100,-4.7
Desmond Bane,30:49,.472,.433,.400,.133,3.5,19.1,11.6,20.9,1.5,0.0,11.2,24.1,104,100,-3.5
Tristan Da Silva,30:17,.500,.500,.353,.000,10.6,16.2,13.5,4.7,0.0,0.0,0.0,23.3,114,104,-5.4
Franz Wagner,29:54,.547,.385,.154,.923,3.6,16.4,10.2,13.0,1.6,0.0,5.2,26.8,123,100,-3.2
Jalen Suggs,26:15,.724,.700,.600,.133,4.1,7.5,5.8,42.1,3.5,6.9,15.9,29.9,132,94,16.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Black,29:19,.558,.500,.333,.444,3.6,10.0,7.0,17.0,6.3,0.0,15.7,18.1,113,91,1.0
Goga Bitadze,16:18,1.050,1.000,.000,1.333,6.5,30.0,18.8,24.4,5.7,0.0,17.4,14.7,185,87,15.6
Jonathan Isaac,15:45,1.125,1.125,.250,.000,20.3,24.9,22.7,9.3,0.0,11.5,0.0,10.5,230,94,16.3
Jett Howard,15:07,1.333,1.333,.667,.000,0.0,6.5,3.4,0.0,3.1,0.0,0.0,8.2,267,100,8.8
Tyus Jones,5:04,.000,.000,.000,.000,0.0,19.3,10.1,0.0,0.0,0.0,0.0,8.2,0,103,-16.4
Jamal Cain,4:45,1.250,1.250,.500,.000,0.0,0.0,0.0,40.8,0.0,0.0,33.3,26.2,130,108,10.6
Jase Richardson,4:45,1.500,1.500,1.000,.000,0.0,20.6,10.8,29.0,0.0,0.0,0.0,8.7,278,103,18.2
Team Totals,240,.617,.574,.362,.255,26.7,79.6,54.3,71.1,11.6,7.5,9.5,100.0,124.9,97.8,
