Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Giddey,32:50,.371,.278,.167,.278,7.5,20.9,15.0,28.6,2.9,3.0,9.0,28.5,94,121,-5.4
Isaac Okoro,32:33,.985,.929,.571,.857,3.8,9.0,6.7,14.4,0.0,0.0,9.4,13.8,182,132,6.0
Tre Jones,30:03,.595,.333,.333,1.333,4.1,16.3,10.9,19.2,1.6,0.0,12.3,22.8,126,127,-4.3
Nikola Vučević,29:26,.379,.364,.182,.182,4.2,13.3,9.3,20.7,3.2,0.0,14.4,19.9,86,124,-8.1
Matas Buzelis,17:35,.291,.167,.500,.333,0.0,22.3,12.4,0.0,0.0,0.0,30.4,23.7,44,129,-26.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Huerter,28:34,.689,.700,.400,.200,0.0,10.3,5.7,18.1,5.0,3.5,8.4,17.5,129,118,6.4
Patrick Williams,23:28,.935,.900,.800,.400,0.0,4.2,2.3,12.8,0.0,0.0,0.0,10.6,189,133,4.9
Ayo Dosunmu,22:49,.568,.500,.182,.273,0.0,12.9,7.2,7.7,0.0,0.0,7.5,24.6,111,131,-6.7
Jalen Smith,18:34,1.308,1.333,.667,.333,13.3,47.5,32.3,46.0,0.0,5.4,12.7,17.9,213,120,31.7
Julian Phillips,4:08,.000,.000,.000,.000,89.3,0.0,39.6,0.0,0.0,24.2,0.0,10.2,135,118,2.3
Jevon Carter,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Noa Essengue,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dalen Terry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.611,.530,.345,.429,25.6,79.6,55.7,71.1,7.9,8.3,12.3,100.0,120.4,126.3,
