Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Amen Thompson,32:10,.581,.542,.083,.500,13.2,16.3,15.1,36.1,0.0,0.0,17.0,23.4,131,108,1.6
Alperen Şengün,30:36,.498,.423,.231,.538,4.6,25.7,17.6,41.3,1.6,5.3,19.9,28.0,115,97,1.9
Kevin Durant,29:33,.869,.818,.273,.818,0.0,11.8,7.3,5.6,3.3,2.8,11.8,24.5,154,101,10.1
Jabari Smith Jr.,26:21,.575,.550,.300,.100,0.0,19.9,12.3,0.0,1.9,12.4,8.7,18.5,109,94,2.6
Josh Okogie,21:02,.888,.900,1.000,.800,0.0,0.0,0.0,13.0,2.3,0.0,0.0,13.7,189,110,9.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tari Eason,20:03,.857,.857,.857,.000,7.0,21.8,16.1,0.0,0.0,4.1,30.0,21.3,103,103,1.2
Clint Capela,18:04,.420,.333,.000,1.333,31.3,29.0,29.9,6.8,2.7,4.5,17.4,13.6,117,93,-1.9
Reed Sheppard,16:46,1.000,1.000,.833,.000,0.0,0.0,0.0,28.1,0.0,0.0,0.0,15.3,206,116,12.8
Steven Adams,14:27,.667,.667,.000,.000,29.3,12.1,18.7,28.2,0.0,0.0,25.0,11.8,150,110,4.6
Jae'Sean Tate,8:25,.000,.000,.000,.000,0.0,10.4,6.4,0.0,0.0,0.0,33.3,15.2,0,111,-24.2
JD Davison,7:31,.868,1.250,.500,1.000,0.0,0.0,0.0,21.8,0.0,10.8,0.0,16.4,151,109,16.4
Jeff Green,7:31,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,10.8,0.0,11.4,300,109,24.7
Aaron Holiday,7:31,.532,.000,.000,2.000,0.0,23.2,14.4,30.4,0.0,0.0,51.5,22.0,85,105,-11.0
Team Totals,240,.693,.669,.377,.455,35.3,74.5,59.6,71.4,6.1,18.6,17.8,100.0,130.3,102.8,
