Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ajay Mitchell,30:54,.576,.538,.308,.308,0.0,12.9,6.5,9.5,1.5,4.0,6.3,21.0,117,103,-0.4
Shai Gilgeous-Alexander,28:29,.622,.553,.316,.421,4.7,18.7,11.7,69.1,5.0,4.3,8.2,35.4,140,94,20.5
Chet Holmgren,24:39,1.114,1.111,.222,.333,5.4,54.1,29.7,15.9,0.0,5.0,16.2,20.6,174,99,18.5
Cason Wallace,20:45,.300,.300,.600,.000,6.4,0.0,3.2,11.7,0.0,0.0,16.7,11.9,84,111,-9.9
Isaiah Hartenstein,19:33,.800,.800,.000,.000,27.3,20.5,23.9,15.3,0.0,6.3,37.5,16.8,118,104,0.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaylin Williams,30:03,.721,.714,.714,.429,4.4,22.2,13.3,22.4,1.6,0.0,19.4,14.1,134,104,6.2
Isaiah Joe,29:07,.639,.500,.818,.636,0.0,4.6,2.3,4.7,0.0,0.0,17.6,24.1,113,110,-5.9
Ousmane Dieng,20:15,.425,.300,.600,.400,6.6,0.0,3.3,0.0,0.0,0.0,25.4,16.0,76,111,-10.5
Brooks Barnhizer,15:36,.532,.500,.000,2.000,8.5,17.1,12.8,0.0,3.0,0.0,0.0,9.9,125,101,0.4
Alex Caruso,15:16,.667,.667,.500,.000,0.0,17.5,8.7,29.0,15.5,0.0,33.3,24.3,97,72,17.4
Chris Youngblood,5:24,.000,.000,1.000,.000,0.0,0.0,0.0,21.2,8.8,0.0,0.0,7.6,69,90,1.2
Luguentz Dort,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,.652,.602,.434,.373,27.8,83.3,55.6,69.0,11.9,10.3,17.1,100.0,124.4,100.7,
