Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
P.J. Washington,39:17,.623,.643,.357,.071,2.6,19.9,11.5,4.3,2.2,2.3,35.7,22.7,74,106,-7.2
Anthony Davis,37:39,.556,.474,.211,.632,8.1,26.0,17.3,19.2,2.3,4.7,17.1,30.9,102,103,1.2
Cooper Flagg,34:39,.571,.500,.357,.286,2.9,11.3,7.2,28.0,1.3,2.6,24.1,23.8,98,110,-1.5
Dereck Lively II,19:17,.800,.800,.000,.000,10.6,20.3,15.6,17.8,4.6,4.6,28.6,14.4,120,99,5.7
Klay Thompson,17:16,.481,.357,.857,.429,0.0,22.7,11.6,0.0,2.6,0.0,0.0,19.1,103,107,-2.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Max Christie,29:29,.643,.643,.857,.000,0.0,3.3,1.7,9.8,0.0,0.0,0.0,9.4,132,117,-3.4
Naji Marshall,25:20,.478,.333,.167,.500,4.0,19.3,11.8,22.2,3.5,0.0,12.0,13.0,110,104,-1.8
Jaden Hardy,11:18,.571,.571,.714,.286,0.0,8.7,4.4,0.0,0.0,0.0,0.0,27.7,109,115,-0.5
Ryan Nembhard,9:45,.250,.250,.250,.000,10.5,0.0,5.1,0.0,0.0,0.0,0.0,16.3,67,117,-15.3
D'Angelo Russell,8:30,.129,.000,.333,.667,0.0,23.0,11.8,44.6,0.0,0.0,0.0,18.1,66,112,-10.3
Brandon Williams,6:56,.000,.000,.000,.000,0.0,0.0,0.0,18.2,6.4,0.0,0.0,11.5,29,102,-10.6
Moussa Cisse,0:17,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-8.4
Dwight Powell,0:17,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-9.0
Caleb Martin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.536,.489,.386,.307,19.1,79.6,50.0,60.5,10.1,9.3,17.4,100.0,98.4,107.6,
