Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Maxey,39:37,.480,.452,.355,.097,0.0,18.4,9.2,15.6,5.0,0.0,8.5,38.3,98,110,0.8
VJ Edgecombe,37:27,.567,.533,.533,.133,5.6,13.9,9.8,12.3,1.3,0.0,11.2,20.5,117,120,-1.5
Andre Drummond,35:44,1.000,1.000,.333,.000,11.7,20.4,16.1,8.3,1.4,0.0,33.3,10.8,136,118,1.2
Kelly Oubre Jr.,14:56,.255,.200,.400,.400,0.0,7.0,3.5,9.0,6.6,0.0,14.5,19.8,58,110,-9.3
Trendon Watford,14:19,.425,.400,.200,.400,0.0,7.3,3.6,10.4,0.0,0.0,14.5,20.7,84,126,-11.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Quentin Grimes,32:25,.414,.350,.500,.200,0.0,3.2,1.6,21.4,1.5,2.9,15.5,17.1,94,122,-4.8
Dominick Barlow,28:56,.625,.625,.375,.000,18.0,10.8,14.4,15.4,0.0,6.5,20.0,14.9,126,121,2.7
Justin Edwards,17:21,.825,.786,.857,.286,0.0,6.0,3.0,9.9,0.0,0.0,11.3,22.0,148,126,6.1
Jabari Walker,10:00,.532,.000,1.000,2.000,0.0,41.7,20.9,0.0,0.0,0.0,0.0,8.1,129,113,-3.8
Adem Bona,9:15,.500,.500,.000,.000,22.6,33.8,28.2,0.0,0.0,10.2,0.0,9.3,139,110,-2.6
Johni Broome,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Eric Gordon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kyle Lowry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.543,.511,.433,.167,28.3,71.7,50.0,48.7,9.3,7.8,13.4,100.0,108.6,117.9,
