Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ryan Rollins,28:13,.423,.423,.385,.000,0.0,0.0,0.0,29.9,0.0,0.0,13.3,23.1,85,135,-10.7
Giannis Antetokounmpo,23:43,.661,.643,.000,.429,12.4,24.1,17.8,32.3,0.0,3.8,5.7,32.4,131,127,10.3
Myles Turner,22:46,.635,.571,.571,.286,0.0,40.2,18.5,20.6,4.2,4.0,11.3,17.0,120,113,9.2
Gary Trent Jr.,21:26,.750,.750,1.000,.000,0.0,10.7,4.9,27.5,0.0,0.0,20.0,10.2,129,132,-1.6
A.J. Green,16:47,1.125,1.125,1.000,.000,0.0,6.8,3.1,10.1,0.0,0.0,0.0,10.4,200,133,4.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,26:36,.571,.571,.357,.286,7.4,4.3,5.9,0.0,0.0,3.4,20.2,32.3,87,132,-6.8
Cole Anthony,24:13,.581,.556,.222,.333,4.0,14.2,8.7,29.3,2.0,3.7,0.0,18.6,131,124,3.9
Taurean Prince,20:51,.000,.000,1.000,.000,0.0,0.0,0.0,6.2,0.0,0.0,16.7,12.5,11,135,-22.9
Bobby Portis,20:11,.125,.125,.625,.000,0.0,51.0,23.5,13.7,0.0,0.0,11.1,19.4,37,123,-15.8
Amir Coffey,10:10,.000,.000,1.000,.000,0.0,11.2,5.2,12.8,0.0,0.0,0.0,4.3,52,132,-10.8
Gary Harris,7:41,.333,.333,.333,.000,0.0,14.9,6.9,0.0,6.2,0.0,0.0,17.0,67,117,-7.6
Jericho Sims,6:53,,,,,28.5,16.6,23.0,0.0,0.0,0.0,100.0,6.3,85,131,-14.8
Andre Jackson Jr.,5:49,.000,.000,.000,.000,16.8,0.0,9.1,44.6,8.2,0.0,0.0,7.5,112,116,8.9
Mark Sears,4:41,.709,.500,.667,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,149,135,17.8
Thanasis Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.525,.494,.442,.244,18.4,76.2,45.1,70.3,5.0,7.5,13.6,100.0,99.8,127.7,
