Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Onyeka Okongwu,34:53,.458,.458,.417,.000,2.8,32.9,17.2,19.6,1.4,2.5,0.0,14.8,117,115,0.7
Trae Young,30:15,.545,.500,.250,.333,0.0,13.8,6.6,58.6,0.0,0.0,26.7,26.8,104,127,-3.6
Nickeil Alexander-Walker,29:32,.781,.750,.600,.200,3.3,7.1,5.1,12.9,3.4,2.9,15.5,18.8,131,120,9.7
Dyson Daniels,27:14,.515,.417,.167,.667,3.5,11.5,7.3,5.6,1.9,3.1,20.5,15.5,94,122,-4.6
Mouhamed Gueye,23:09,.486,.500,.600,.300,8.3,18.0,13.0,15.5,0.0,7.4,8.1,23.0,104,121,-0.7
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Asa Newell,24:50,.607,.611,.556,.222,27.1,12.6,20.1,7.1,0.0,0.0,16.8,20.6,120,128,-1.7
Vit Krejci,22:15,.574,.550,.700,.300,4.3,4.7,4.5,8.2,4.5,0.0,8.1,23.9,113,120,3.1
Luke Kennard,20:42,.500,.500,.800,.000,0.0,0.0,0.0,22.9,0.0,0.0,16.7,12.5,106,133,-5.0
Keaton Wallace,11:40,.363,.333,.333,.333,0.0,8.9,4.3,15.4,0.0,0.0,22.5,32.8,64,129,-21.8
N'Faly Dante,8:40,.145,.000,.000,.333,22.2,24.1,23.1,0.0,5.8,0.0,0.0,17.1,70,110,-9.1
Jacob Toppin,4:46,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,101,133,-10.9
Caleb Houstan,2:04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133,-9.2
Team Totals,240,.531,.506,.459,.247,30.0,67.4,47.9,71.4,7.3,8.9,15.3,100.0,105.0,122.8,
