Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Moses Moody,38:32,.835,.800,.733,.267,2.5,5.9,4.1,13.0,2.4,8.3,15.2,20.8,136,111,10.4
Jonathan Kuminga,35:36,.533,.474,.263,.421,5.5,22.5,13.3,13.8,0.0,0.0,18.2,31.4,95,120,-10.4
Will Richard,34:30,.830,.833,.533,.467,14.2,6.6,10.7,16.0,1.3,0.0,5.2,22.5,160,120,10.8
Brandin Podziemski,31:02,.643,.600,.400,.200,3.2,29.5,15.3,43.1,0.0,0.0,26.9,19.5,116,119,-0.3
Quinten Post,15:39,.000,.000,.600,.000,0.0,29.2,13.5,7.7,5.8,10.2,0.0,13.0,16,97,-9.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Al Horford,26:31,.000,.000,.875,.000,3.7,25.9,13.9,9.1,3.4,0.0,11.1,13.8,26,112,-15.5
Pat Spencer,16:58,.429,.429,.000,.000,0.0,6.7,3.1,9.0,0.0,0.0,22.2,21.6,69,123,-18.4
Buddy Hield,13:49,.765,.700,.600,.400,0.0,8.3,3.8,23.5,3.3,0.0,14.5,20.2,135,115,1.9
Gary Payton II,11:22,1.500,1.500,1.000,.000,0.0,20.1,9.3,35.4,4.0,0.0,50.0,7.2,153,112,8.9
Trayce Jackson-Davis,9:02,.500,.500,.000,.000,0.0,0.0,0.0,15.3,5.1,0.0,0.0,9.0,120,113,-1.8
Gui Santos,6:59,.000,.000,.500,.000,0.0,16.4,7.6,0.0,0.0,0.0,0.0,11.6,0,121,-22.5
Jackson Rowe,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.585,.545,.483,.258,20.4,81.0,48.4,70.0,9.5,10.0,16.1,100.0,110.4,115.2,
