Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Alex Sarr,30:27,.559,.588,.235,.118,3.3,8.9,6.2,25.0,1.5,9.7,14.4,27.2,102,141,0.2
Tre Johnson,28:49,.771,.773,.364,.273,0.0,9.4,4.9,5.7,0.0,0.0,14.0,19.7,124,148,-4.4
Bub Carrington,28:04,.250,.250,.583,.000,0.0,12.9,6.8,50.1,0.0,2.6,14.3,19.8,92,145,-8.0
CJ McCollum,27:53,.704,.688,.813,.250,0.0,6.5,3.4,19.0,1.7,0.0,14.5,29.5,119,146,1.5
Khris Middleton,21:54,.667,.667,.333,.000,4.6,4.1,4.3,23.9,0.0,0.0,40.0,9.0,108,151,-9.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jamir Watkins,20:15,.750,.750,.250,.000,4.9,22.4,14.1,0.0,0.0,3.6,20.0,9.8,113,139,-8.6
Corey Kispert,20:13,.820,.750,.500,.500,4.9,9.0,7.1,32.6,2.3,0.0,9.3,21.1,162,143,9.6
Justin Champagnie,18:56,.387,.167,.500,.667,31.7,23.9,27.6,13.2,4.9,0.0,11.4,18.3,117,128,-1.2
Marvin Bagley III,11:41,.205,.000,.000,.500,34.2,23.3,28.5,0.0,0.0,0.0,0.0,16.6,95,140,-17.4
Will Riley,10:17,.000,.000,.000,.000,19.4,0.0,9.2,11.4,0.0,0.0,0.0,11.6,65,153,-18.1
AJ Johnson,8:50,.410,.250,.500,.500,0.0,0.0,0.0,30.6,0.0,0.0,17.0,26.4,94,153,-17.4
Tristan Vukcevic,5:52,1.064,1.500,1.000,2.000,0.0,0.0,0.0,0.0,0.0,12.6,51.5,26.2,56,149,-6.3
Cam Whitmore,4:56,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.1,0,153,-33.4
Anthony Gill,1:53,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.1,57,154,16.6
Malaki Branham,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.569,.533,.451,.253,33.3,52.8,43.6,78.0,4.9,10.8,16.5,100.0,111.9,144.0,
