Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Okogie,30:41,.850,.800,.400,.400,0.0,0.0,0.0,3.5,3.4,0.0,0.0,8.6,178,121,0.4
Alperen Şengün,30:01,.795,.727,.182,.455,10.3,14.2,12.6,25.4,1.7,0.0,18.5,24.3,146,120,8.1
Amen Thompson,25:15,.530,.500,.100,.300,0.0,16.9,10.0,38.5,2.1,0.0,0.0,20.2,144,117,2.1
Kevin Durant,24:48,.556,.429,.286,.500,0.0,25.8,15.3,15.5,2.1,0.0,14.9,36.5,109,113,-11.1
Jabari Smith Jr.,24:02,.698,.643,.429,.286,6.4,13.3,10.5,0.0,4.3,0.0,0.0,14.8,151,114,1.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tari Eason,25:38,.826,.875,.583,.250,0.0,20.8,12.3,27.5,0.0,4.1,0.0,23.4,170,119,16.4
Reed Sheppard,23:59,.682,.682,.636,.000,6.5,13.3,10.5,43.3,2.2,0.0,15.4,24.4,141,119,7.6
Steven Adams,16:04,.725,.000,.000,4.000,48.2,19.9,31.4,6.1,0.0,6.5,26.6,10.6,167,118,0.2
Clint Capela,13:54,1.000,1.000,.000,.000,0.0,7.7,4.5,0.0,0.0,15.0,0.0,13.0,200,118,4.0
JD Davison,7:14,.500,.500,1.000,.000,0.0,0.0,0.0,15.7,7.2,0.0,0.0,18.7,124,113,3.5
Aaron Holiday,7:14,.833,.833,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,157,129,2.1
Jae'Sean Tate,7:14,.667,.667,.000,.000,0.0,14.7,8.7,0.0,7.2,0.0,0.0,18.7,131,105,-4.4
Jeff Green,3:58,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,300,128,12.2
Team Totals,240,.710,.671,.376,.306,29.0,66.7,51.3,67.3,10.8,8.7,9.4,100.0,147.8,117.6,
