Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cade Cunningham,36:56,.537,.518,.321,.071,2.8,5.2,4.1,46.2,1.3,0.0,9.4,36.4,117,108,5.9
Jalen Duren,34:37,.656,.667,.000,.267,21.1,41.6,31.8,13.4,0.0,3.0,5.6,21.7,142,96,8.7
Isaiah Stewart,31:27,.556,.556,.667,.000,0.0,18.3,9.5,3.9,0.0,9.7,10.0,13.4,106,101,0.6
Ausar Thompson,31:00,.615,.583,.000,.500,10.1,12.4,11.3,18.1,1.6,3.3,12.0,22.7,126,103,5.1
Duncan Robinson,28:22,.571,.643,.857,.286,0.0,6.8,3.5,0.0,0.0,0.0,20.2,14.7,85,111,-7.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ron Holland,27:57,.643,.643,.143,.000,3.7,17.2,10.7,18.0,3.5,3.7,0.0,10.6,152,97,9.6
Javonte Green,22:57,.315,.000,1.000,1.333,4.5,12.5,8.7,4.6,0.0,0.0,0.0,8.8,97,108,-8.0
Caris LeVert,19:28,.512,.500,.625,.500,0.0,9.9,5.1,6.6,2.5,0.0,23.5,27.7,82,104,-7.5
Paul Reed,7:16,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,17.4,63,113,-20.8
Daniss Jenkins,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Bobi Klintman,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Chaz Lanier,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.566,.555,.330,.242,28.3,78.0,54.2,53.3,5.0,12.8,11.4,100.0,114.6,103.5,
