Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Victor Wembanyama,39:42,.509,.457,.217,.348,5.4,44.0,24.5,28.0,1.2,11.6,10.2,33.3,105,92,7.1
Devin Vassell,37:12,.504,.500,.750,.125,2.9,23.5,13.0,4.3,0.0,2.5,5.6,21.5,98,106,-3.1
Stephon Castle,35:18,.696,.667,.333,.583,3.0,15.5,9.2,38.2,5.5,2.6,11.7,21.7,137,94,12.7
Harrison Barnes,30:40,.563,.500,.750,.250,0.0,7.1,3.5,9.4,3.2,0.0,18.4,15.9,97,103,-3.1
Julian Champagnie,30:33,.167,.167,.667,.000,7.0,10.7,8.8,8.6,3.2,3.0,14.3,10.3,65,100,-5.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dylan Harper,24:50,.597,.600,.500,.200,0.0,8.8,4.3,27.3,0.0,0.0,15.5,23.2,107,110,-1.1
Keldon Johnson,23:27,.698,.643,.286,.286,9.1,4.7,6.9,6.9,0.0,0.0,0.0,15.1,151,111,1.1
Jordan McLaughlin,11:08,.750,.750,.750,.000,0.0,19.6,9.7,29.4,4.4,0.0,0.0,16.1,156,99,11.2
Bismack Biyombo,7:10,,,,,14.9,0.0,7.5,0.0,0.0,0.0,,0.0,230,111,-7.8
Carter Bryant,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Harrison Ingram,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
David Jones García,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Riley Minix,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.557,.523,.477,.267,20.0,88.6,53.9,68.4,10.1,15.4,10.3,100.0,108.0,102.0,
