Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,26:39,.560,.529,.588,.353,0.0,22.0,10.7,81.2,1.8,0.0,20.3,40.4,111,125,6.5
Rui Hachimura,23:29,.444,.444,.333,.000,4.8,5.0,4.9,0.0,0.0,0.0,10.0,18.6,89,132,-12.4
Jake LaRavia,23:12,.707,.643,.286,.714,14.4,10.1,12.3,14.4,4.2,3.8,17.9,21.1,131,118,6.3
Marcus Smart,20:56,.563,.500,.250,.250,0.0,0.0,0.0,14.1,4.7,0.0,31.1,13.4,90,122,-7.2
Deandre Ayton,19:54,1.011,1.000,.000,.200,11.2,17.6,14.4,0.0,0.0,0.0,35.5,18.5,114,130,-4.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jarred Vanderbilt,28:21,.581,.500,.222,.333,15.7,57.8,36.3,11.2,1.7,3.1,16.2,19.0,119,117,0.7
Dalton Knecht,24:35,.589,.545,.455,.182,4.5,14.3,9.3,7.2,0.0,0.0,7.8,22.9,119,130,-4.4
Nick Smith Jr.,23:27,.188,.188,.500,.000,0.0,5.0,2.4,11.7,2.1,0.0,20.0,18.6,47,127,-18.5
Bronny James,18:11,.750,.750,.333,.000,6.1,6.4,6.3,20.0,2.7,0.0,14.3,16.8,136,125,2.3
Jaxson Hayes,16:49,.500,.500,.000,.000,6.6,13.9,10.2,0.0,0.0,5.3,0.0,10.4,116,126,-6.9
Maxi Kleber,14:27,.266,.000,1.000,2.000,0.0,16.2,7.9,9.0,0.0,12.3,0.0,5.7,90,120,-2.8
Adou Thiero,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,.568,.531,.370,.247,30.2,82.9,56.0,62.2,8.2,9.3,18.2,100.0,104.6,125.2,
