Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Chet Holmgren,13:34,2,2,1.000,0,0,,2,2,1.000,0,3,3,2,0,1,2,3,6,5.2,+19
Shai Gilgeous-Alexander,12:00,7,8,.875,3,3,1.000,1,1,1.000,0,1,1,5,0,1,0,0,18,19.7,+9
Cason Wallace,8:10,2,3,.667,0,1,.000,0,0,,0,2,2,0,0,0,0,0,4,3.3,+1
Isaiah Hartenstein,10:56,2,3,.667,0,0,,0,0,,1,2,3,3,2,0,0,1,4,7.7,+13
Luguentz Dort,3:22,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+1
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Aaron Wiggins,15:50,3,6,.500,2,4,.500,0,0,,1,1,2,0,0,0,0,1,8,5.6,+19
Alex Caruso,11:41,3,4,.750,2,3,.667,0,0,,0,1,1,0,1,0,0,2,8,6.9,+21
Isaiah Joe,11:23,3,4,.750,3,4,.750,2,2,1.000,1,0,1,0,0,0,1,2,11,8.3,+8
Ajay Mitchell,9:11,2,7,.286,0,1,.000,0,0,,1,1,2,2,3,0,1,1,4,3.9,+20
Jaylin Williams,10:28,1,3,.333,1,3,.333,0,0,,0,3,3,0,0,0,0,1,3,1.8,+1
Ousmane Dieng,5:45,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-6
Branden Carlson,3:50,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,0.9,-3
Chris Youngblood,3:50,0,2,.000,0,1,.000,2,2,1.000,1,1,2,0,0,0,0,0,2,1.6,-3
Team Totals,120,26,45,.578,11,22,.500,7,7,1.000,5,16,21,13,6,2,4,13,70,,
