Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,29:59,.761,.607,.357,.929,0.0,7.0,4.0,32.8,1.6,0.0,13.2,33.5,149,115,5.9
Aaron Wiggins,26:29,.682,.682,.545,.000,0.0,3.9,2.3,5.0,0.0,4.5,0.0,18.4,135,117,-1.6
Cason Wallace,26:03,1.105,1.100,.800,.400,0.0,0.0,0.0,4.6,9.4,0.0,0.0,10.0,215,98,14.6
Isaiah Hartenstein,25:48,.841,.857,.000,.429,21.9,40.4,32.6,41.5,1.9,4.7,19.4,17.7,168,99,14.7
Jaylin Williams,22:53,.667,.667,1.000,.000,0.0,13.7,7.9,21.7,2.1,5.2,0.0,17.4,149,109,9.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ajay Mitchell,30:15,.434,.250,.375,1.000,4.7,13.8,9.9,29.0,1.6,0.0,14.8,19.8,117,112,-5.9
Isaiah Joe,27:00,.542,.542,.833,.000,5.2,15.5,11.1,4.7,1.8,0.0,0.0,19.7,118,110,-6.5
Branden Carlson,19:40,.688,.688,.500,.000,7.2,21.2,15.3,7.0,0.0,0.0,20.0,22.5,110,113,-5.7
Alex Caruso,12:10,.800,.800,.600,.000,0.0,17.2,9.9,0.0,4.0,9.9,16.7,21.8,112,101,6.6
Brooks Barnhizer,6:51,1.000,1.000,.000,.000,20.6,30.5,26.3,17.5,7.2,0.0,0.0,6.5,222,93,13.9
Chris Youngblood,6:51,1.000,1.000,1.000,.000,0.0,15.2,8.8,0.0,0.0,0.0,0.0,19.4,169,115,9.9
Ousmane Dieng,6:01,1.500,1.500,1.000,.000,0.0,17.3,10.0,20.4,0.0,19.9,50.0,14.7,122,103,10.4
Team Totals,240,.718,.679,.571,.310,23.5,73.9,52.5,70.2,12.3,12.5,12.0,100.0,140.3,108.5,
