Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Chet Holmgren,30:03,.564,.500,.125,.500,0.0,19.0,9.7,12.4,1.6,13.0,23.5,19.1,97,106,-3.9
Shai Gilgeous-Alexander,29:03,.835,.786,.357,.643,0.0,15.7,8.1,65.8,0.0,13.4,10.0,30.9,167,111,25.5
Cason Wallace,24:55,.667,.667,.444,.000,0.0,13.8,7.0,5.4,2.0,0.0,10.0,18.1,116,113,-1.6
Isaiah Hartenstein,23:32,.727,.667,.000,.333,10.2,24.3,17.4,16.6,8.4,0.0,12.7,15.1,149,94,9.4
Luguentz Dort,14:45,.615,.625,.750,.500,0.0,23.2,11.9,0.0,0.0,0.0,0.0,14.9,121,115,-8.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Aaron Wiggins,25:55,.575,.600,.400,.100,4.6,4.4,4.5,10.4,0.0,0.0,0.0,18.1,125,121,-3.6
Alex Caruso,23:41,.667,.667,.833,.000,0.0,4.8,2.5,15.6,4.2,0.0,0.0,11.4,148,111,3.5
Isaiah Joe,21:25,.854,.833,.833,.167,5.6,10.7,8.2,0.0,0.0,0.0,7.2,29.2,145,119,9.9
Ajay Mitchell,19:39,.400,.400,.100,.000,12.2,11.6,11.9,20.8,10.0,0.0,16.7,27.5,92,94,-0.9
Jaylin Williams,13:37,.500,.500,1.000,.000,8.8,33.6,21.5,0.0,0.0,0.0,0.0,9.9,119,112,-5.6
Ousmane Dieng,5:45,,,,,0.0,0.0,0.0,18.6,0.0,0.0,,0.0,240,123,1.1
Branden Carlson,3:50,.500,.500,.500,.000,0.0,29.8,15.3,0.0,0.0,0.0,0.0,23.5,97,113,-13.3
Chris Youngblood,3:50,.347,.000,.500,1.000,31.3,29.8,30.5,0.0,0.0,0.0,0.0,33.8,104,113,-15.0
Team Totals,240,.658,.628,.442,.256,20.0,76.2,48.8,62.2,12.3,16.2,10.3,100.0,129.3,109.8,
