Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Michael Porter Jr.,27:41,.692,.692,.308,.000,3.9,16.8,9.1,12.8,0.0,0.0,18.8,25.7,116,149,-2.6
Cam Thomas,25:17,.402,.389,.222,.556,0.0,6.1,2.5,10.8,2.0,0.0,15.2,23.2,82,146,-12.0
Ben Saraf,25:16,.375,.375,.625,.000,0.0,6.1,2.5,25.5,2.0,0.0,20.0,17.6,92,146,-7.0
Nic Claxton,23:09,.600,.600,.000,.000,9.2,6.7,8.2,17.9,0.0,0.0,16.7,11.5,131,150,-6.9
Terance Mann,22:49,.852,.864,.455,.273,14.0,20.4,16.6,0.0,0.0,0.0,0.0,24.0,175,148,12.7
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Martin,23:14,.550,.550,.800,.000,9.2,13.3,10.9,12.6,0.0,0.0,0.0,19.1,137,149,-0.8
Jalen Wilson,23:00,.507,.438,.500,.250,0.0,6.7,2.7,12.0,2.3,0.0,18.4,21.0,98,145,-6.8
Day'Ron Sharpe,22:16,.924,.929,.286,.714,24.0,48.7,34.0,15.4,0.0,0.0,0.0,18.4,200,143,13.5
Nolan Traoré,20:39,.340,.300,.600,.400,0.0,7.5,3.1,18.0,0.0,0.0,25.4,17.0,77,150,-16.9
Noah Clowney,15:49,.167,.167,.667,.000,6.7,9.8,8.0,8.0,0.0,0.0,0.0,16.9,65,150,-16.2
Tyson Etienne,5:25,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0,152,-17.2
E.J. Liddell,5:25,.872,.833,.667,.333,19.7,28.6,23.3,0.0,0.0,0.0,0.0,28.2,181,147,19.4
Team Totals,240,.580,.564,.465,.209,33.3,71.0,48.7,53.7,3.2,0.0,13.0,100.0,117.6,147.8,
