Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lauri Markkanen,46:22,.607,.545,.515,.394,4.2,11.8,7.7,8.3,2.0,4.3,2.5,36.0,124,119,5.9
Keyonte George,43:58,.525,.426,.370,.370,0.0,5.0,2.3,22.1,4.3,0.0,11.3,33.8,103,118,-2.1
Jusuf Nurkić,38:02,.363,.333,.167,.333,7.6,31.7,18.9,16.6,3.7,2.6,12.7,8.7,110,111,-1.5
Svi Mykhailiuk,28:39,.833,.833,.500,.000,0.0,0.0,0.0,14.8,0.0,3.5,0.0,8.8,171,128,0.2
Ace Bailey,10:26,.500,.500,.600,.000,9.3,0.0,4.9,0.0,0.0,9.6,0.0,20.1,109,124,-12.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Isaiah Collier,36:30,.738,.667,.000,1.833,0.0,12.0,5.6,33.5,2.6,0.0,21.7,15.9,135,121,-0.1
Brice Sensabaugh,27:49,.810,.778,.778,.222,10.4,11.8,11.1,5.4,1.7,0.0,0.0,14.9,168,123,4.3
Kyle Filipowski,21:07,.538,.571,.000,.143,4.6,41.5,21.9,7.2,2.2,0.0,0.0,14.8,117,114,-2.3
Cody Williams,18:40,.000,.000,.500,.000,5.2,5.9,5.5,0.0,0.0,0.0,0.0,9.0,25,128,-19.8
Kevin Love,18:27,.563,.500,.750,.250,5.2,41.5,22.3,15.9,0.0,5.4,0.0,20.2,129,116,4.5
Walter Clayton,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Elijah Harkless,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,290,.581,.523,.441,.369,20.0,77.4,46.9,59.2,10.5,10.3,6.5,100.0,121.6,119.2,
