Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Jalen Johnson,8:58,2,2,1.000,1,1,1.000,0,0,,1,3,4,2,0,0,0,0,5,7.4,-4
Onyeka Okongwu,8:15,3,5,.600,1,3,.333,2,2,1.000,0,0,0,1,1,0,1,1,9,7.0,-13
Dyson Daniels,9:34,0,0,,0,0,,0,0,,0,1,1,3,0,0,0,0,0,2.4,-15
Nickeil Alexander-Walker,8:19,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,0,0,-3.1,-2
Zaccharie Risacher,7:17,2,4,.500,0,2,.000,0,0,,0,0,0,0,0,0,1,1,4,0.6,-2
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Vit Krejci,4:43,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,1,1,2,0.3,-15
Keaton Wallace,3:41,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-15
Luke Kennard,2:26,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2
Mouhamed Gueye,6:47,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-17
Asa Newell,,,,,,,,,,,,,,,,,,,,,
Caleb Houstan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kristaps Porziņģis,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,60,8,19,.421,2,11,.182,2,2,1.000,1,5,6,7,1,0,5,3,20,,
