Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Javonte Green,36:41,.658,.542,.750,.750,2.8,22.8,12.8,11.4,1.4,5.1,5.9,19.5,139,106,5.9
Daniss Jenkins,35:04,.598,.567,.533,.133,0.0,8.9,4.5,33.4,1.4,0.0,11.2,21.5,124,114,2.1
Duncan Robinson,31:29,.563,.542,.500,.250,3.3,16.6,9.9,13.7,3.2,3.0,7.0,19.2,118,105,3.6
Paul Reed,25:08,.556,.556,.111,.000,8.3,24.9,16.6,18.2,4.0,11.2,25.0,20.1,97,95,2.8
Ron Holland,24:18,.291,.267,.200,.067,12.9,8.6,10.7,11.9,6.1,0.0,16.3,32.0,69,103,-14.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Caris LeVert,22:57,.788,.813,.500,.250,0.0,9.1,4.5,41.1,0.0,4.1,10.1,18.1,151,115,10.1
Isaiah Stewart,22:52,.612,.591,.273,.091,13.7,18.3,16.0,7.4,0.0,0.0,14.9,24.8,111,114,-5.0
Chaz Lanier,18:40,.500,.500,1.000,.000,11.2,11.2,11.2,28.7,0.0,0.0,0.0,13.5,141,116,2.6
Wendell Moore Jr.,18:08,.667,.667,.333,.000,5.8,5.8,5.8,14.8,0.0,0.0,0.0,7.0,162,119,-2.4
Bobi Klintman,4:43,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,200,120,-7.4
Isaac Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tolu Smith,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.570,.538,.446,.196,28.3,71.7,50.0,78.0,9.3,13.7,12.3,100.0,117.9,108.6,
