Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Domantas Sabonis,9:14,1,2,.500,0,0,,2,2,1.000,0,1,1,0,0,0,1,0,4,2.3,-10
Dennis Schröder,9:14,0,3,.000,0,0,,1,2,.500,0,0,0,1,0,0,0,0,1,-0.8,-10
Russell Westbrook,8:17,1,5,.200,1,3,.333,1,2,.500,0,1,1,1,0,0,2,1,4,-0.9,-9
Precious Achiuwa,14:13,3,5,.600,0,0,,2,4,.500,2,3,5,1,0,0,0,0,8,7.9,-2
DeMar DeRozan,6:50,0,1,.000,0,0,,2,2,1.000,0,0,0,1,1,0,0,1,2,2.6,-7
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Keon Ellis,12:56,4,7,.571,3,4,.750,0,0,,0,0,0,0,1,0,1,2,11,6.9,-19
Nique Clifford,15:43,1,4,.250,1,2,.500,0,0,,0,1,1,4,0,0,0,2,3,2.9,-4
Devin Carter,10:36,2,6,.333,1,3,.333,1,1,1.000,0,1,1,2,1,0,0,1,6,4.9,-2
Maxime Raynaud,14:46,3,6,.500,0,1,.000,1,1,1.000,1,3,4,1,0,1,3,2,7,3.2,-3
Daeqwon Plowden,10:26,1,4,.250,0,2,.000,0,0,,1,0,1,0,0,0,0,0,2,0.3,-7
Doug McDermott,7:45,2,3,.667,2,3,.667,0,0,,0,0,0,0,0,0,1,1,6,3.3,+8
Drew Eubanks,,,,,,,,,,,,,,,,,,,,,
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,120,18,46,.391,8,18,.444,10,14,.714,4,10,14,11,3,1,8,10,54,,
