Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luka Dončić,40:10,.564,.479,.500,.500,0.0,26.3,14.6,36.7,3.4,0.0,17.0,37.7,101,96,7.0
Austin Reaves,39:58,.536,.441,.471,.471,3.0,21.6,13.3,16.2,1.2,0.0,12.8,25.2,102,102,-1.3
LeBron James,34:19,.450,.444,.222,.111,0.0,16.8,9.3,41.7,1.3,0.0,9.6,26.1,96,103,-0.5
Rui Hachimura,29:10,.666,.625,.500,.500,0.0,19.7,11.0,0.0,0.0,3.0,0.0,14.4,130,103,2.5
Deandre Ayton,13:26,.500,.500,.000,.000,8.9,14.3,11.9,0.0,3.4,0.0,0.0,6.4,119,99,-2.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gabe Vincent,20:15,1.500,1.500,1.000,.000,0.0,4.7,2.6,0.0,2.3,0.0,50.0,4.2,98,104,-1.7
Jaxson Hayes,18:10,1.025,1.000,.000,.500,6.6,15.9,11.7,8.1,0.0,0.0,29.1,8.1,150,106,-1.6
Marcus Smart,17:27,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,5.1,0.0,14.8,94,107,-1.7
Maxi Kleber,13:54,.500,.500,.500,.000,17.3,6.9,11.5,0.0,0.0,6.4,33.3,9.3,95,104,-8.4
Jake LaRavia,13:11,.417,.417,.333,.000,0.0,7.3,4.0,23.7,0.0,6.7,0.0,19.5,95,104,2.8
Dalton Knecht,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jarred Vanderbilt,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.552,.500,.442,.314,12.5,80.0,50.0,60.5,6.7,7.4,12.5,100.0,103.8,101.9,
