Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cade Cunningham,35:48,.536,.444,.111,.556,13.8,26.1,19.7,25.7,0.0,0.0,11.8,29.0,121,120,-2.2
Duncan Robinson,33:40,.383,.250,.800,.400,3.7,11.9,7.6,0.0,1.4,0.0,7.8,15.5,91,118,-10.9
Ausar Thompson,30:31,.689,.667,.000,.111,4.0,8.7,6.3,19.3,1.6,0.0,9.6,14.0,143,119,3.3
Jalen Duren,30:18,.629,.600,.000,.800,20.3,30.8,25.3,9.8,0.0,0.0,18.2,22.3,121,119,-4.0
Tobias Harris,25:49,.644,.563,.250,.375,0.0,5.2,2.5,10.8,1.8,0.0,9.7,16.4,133,118,-1.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Caris LeVert,22:30,.733,.722,.667,1.000,0.0,5.9,2.8,20.4,2.1,4.2,7.2,25.4,149,114,12.3
Isaiah Stewart,19:59,.750,.750,.333,.000,6.2,26.7,16.0,0.0,2.4,4.7,25.0,16.4,108,110,-1.3
Jaden Ivey,11:30,.600,.600,.300,.000,10.7,23.2,16.7,19.8,0.0,0.0,0.0,35.6,134,120,6.5
Javonte Green,11:14,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,10.9,65,123,-12.2
Ron Holland,11:04,,,,,11.1,24.1,17.3,31.0,12.9,8.5,100.0,3.7,114,84,18.3
Daniss Jenkins,7:37,.868,.750,1.000,1.000,0.0,35.0,16.8,53.0,0.0,12.4,25.8,20.8,153,109,19.5
Chaz Lanier,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Paul Reed,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.608,.554,.298,.440,35.9,86.1,60.0,57.1,7.9,7.8,14.5,100.0,120.9,115.9,
