Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cameron Johnson,37:14,.812,.818,.636,.273,0.0,17.9,8.6,14.3,0.0,2.1,19.6,17.2,130,131,4.3
Jamal Murray,36:49,.595,.583,.389,.167,0.0,7.2,3.5,35.3,1.3,2.1,4.9,23.0,134,130,6.1
Nikola Jokić,36:35,.679,.625,.214,.357,23.6,21.9,22.7,38.3,0.0,0.0,5.8,39.2,146,132,16.5
Peyton Watson,34:10,.750,.750,.500,.000,3.6,23.4,13.1,3.8,0.0,0.0,23.1,15.9,111,132,-3.2
Spencer Jones,23:32,.174,.000,.500,1.000,10.5,11.3,10.9,0.0,0.0,0.0,25.8,6.9,64,134,-14.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bruce Brown,26:50,.143,.143,.429,.000,4.6,9.9,7.2,12.4,0.0,0.0,12.5,12.4,62,134,-14.1
Tim Hardaway Jr.,26:05,.481,.357,.714,.429,0.0,5.1,2.5,4.5,0.0,0.0,10.7,14.9,100,135,-10.3
Jonas Valančiūnas,11:13,.500,.500,.250,.000,0.0,23.8,11.4,15.3,0.0,7.0,11.1,33.5,93,126,-5.2
Hunter Tyson,7:32,.532,.000,1.000,2.000,0.0,17.7,8.5,28.3,0.0,0.0,0.0,10.4,157,133,6.8
DaRon Holmes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Zeke Nnaji,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jalen Pickett,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.602,.565,.402,.250,28.2,75.0,50.7,62.2,1.0,4.9,11.3,100.0,125.7,130.8,
