Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ja Morant,32:12,.455,.350,.200,.350,3.5,13.9,8.7,63.4,4.4,0.0,23.3,39.9,94,96,-4.1
Jock Landale,29:27,.517,.500,.250,.750,7.6,19.0,13.3,14.2,0.0,0.0,8.6,16.9,113,105,-2.8
Jaren Jackson Jr.,28:49,.824,.778,.556,.333,0.0,15.5,7.7,0.0,0.0,0.0,8.8,16.8,141,106,1.7
Jaylen Wells,25:12,.457,.357,.429,.571,4.4,17.7,11.1,5.1,0.0,0.0,10.2,16.6,95,105,-7.9
Kentavious Caldwell-Pope,24:05,.857,.857,.429,.000,4.6,9.3,7.0,6.4,0.0,0.0,0.0,12.4,166,107,3.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Santi Aldama,28:06,.581,.542,.583,.333,0.0,7.9,4.0,10.5,0.0,0.0,12.7,24.0,103,107,-3.5
Cedric Coward,27:56,.893,.850,.500,.400,8.0,28.0,18.0,23.7,0.0,0.0,0.0,18.0,184,103,14.8
Cam Spencer,18:39,.667,.667,.444,.000,0.0,12.0,6.0,18.3,5.0,0.0,10.0,22.9,116,95,5.3
Vince Williams Jr.,15:41,.000,.000,.667,.000,0.0,21.4,10.7,7.5,0.0,0.0,0.0,8.2,23,104,-15.0
John Konchar,9:22,,,,,0.0,23.8,11.9,0.0,10.0,10.9,,0.0,0,75,12.1
PJ Hall,0:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,109,-7.1
GG Jackson II,0:08,,,,,0.0,0.0,0.0,0.0,100.0,0.0,,0.0,0,-667,388.3
Olivier-Maxence Prosper,0:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,109,-7.1
Javon Small,0:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,109,-8.6
Team Totals,240,.606,.559,.412,.329,16.3,81.4,48.8,65.9,7.8,2.1,13.4,100.0,115.0,101.4,
