Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cam Thomas,35:14,.420,.350,.350,.300,3.0,3.0,3.0,12.8,1.4,0.0,8.1,29.0,96,125,-9.3
Michael Porter Jr.,32:58,.735,.700,.450,.200,6.3,22.6,14.4,12.9,0.0,2.4,15.5,32.4,127,121,10.1
Terance Mann,29:31,.611,.611,.444,.000,7.1,10.8,8.9,30.6,1.7,0.0,18.2,15.4,125,122,0.8
Nic Claxton,28:34,.571,.571,.000,.286,11.0,29.9,20.3,6.3,0.0,2.8,6.0,24.3,120,118,1.0
Ben Saraf,12:26,.000,.000,1.000,.000,0.0,17.2,8.5,9.7,0.0,0.0,60.0,16.7,12,123,-28.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Noah Clowney,24:37,.527,.250,.750,1.500,0.0,17.3,8.6,0.0,0.0,0.0,13.1,12.9,105,124,-7.9
Jalen Wilson,21:07,.630,.500,.667,1.333,0.0,10.1,5.0,12.1,0.0,0.0,0.0,9.3,153,127,0.3
Tyrese Martin,19:54,.874,.857,.429,.143,10.5,16.1,13.3,8.6,0.0,0.0,0.0,15.5,183,125,11.3
Day'Ron Sharpe,19:24,.333,.333,.333,.000,21.5,11.0,16.3,26.4,2.6,8.2,40.0,10.7,102,115,2.8
Egor Dёmin,16:15,.291,.250,1.000,.333,6.4,0.0,3.2,23.9,3.1,0.0,12.7,20.1,84,123,-6.4
Tyson Etienne,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
E.J. Liddell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Drake Powell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nolan Traoré,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Danny Wolf,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.561,.517,.420,.307,32.6,71.1,51.6,57.5,4.2,6.7,13.8,100.0,116.2,121.4,
