Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Cam Thomas,34:41,9,19,.474,4,7,.571,7,7,1.000,1,0,1,1,0,0,3,2,29,16.9,-5
Nic Claxton,34:12,8,11,.727,0,1,.000,3,6,.500,0,7,7,5,1,3,2,2,19,19.2,-9
Terance Mann,33:37,7,9,.778,0,1,.000,3,5,.600,4,1,5,4,3,0,1,4,17,19.0,-12
Michael Porter Jr.,31:21,7,23,.304,1,12,.083,2,2,1.000,3,14,17,2,1,0,3,2,17,8.6,-6
Tyrese Martin,27:24,0,6,.000,0,4,.000,0,0,,0,2,2,4,0,1,2,0,0,-2.1,-7
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Ziaire Williams,20:27,4,9,.444,1,6,.167,4,4,1.000,2,3,5,0,2,0,2,2,13,9.8,-23
Egor Dёmin,15:25,2,4,.500,1,2,.500,0,0,,0,0,0,2,1,0,1,0,5,4.4,-15
Noah Clowney,15:04,0,2,.000,0,2,.000,0,0,,2,3,5,2,0,0,2,1,0,-0.1,-6
Jalen Wilson,13:41,1,4,.250,0,2,.000,0,0,,0,0,0,0,0,0,1,2,2,-2.2,-24
Day'Ron Sharpe,9:42,0,2,.000,0,1,.000,1,2,.500,1,1,2,0,1,0,1,0,1,0.2,-14
Drake Powell,4:27,1,1,1.000,0,0,,0,0,,0,0,0,1,1,0,0,0,2,3.4,+1
Ben Saraf,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nolan Traoré,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,39,90,.433,7,38,.184,20,26,.769,13,31,44,21,10,4,19,15,105,,
