Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kelly Oubre Jr.,37:58,.563,.563,.500,.125,3.2,6.7,4.9,7.2,2.5,0.0,5.6,18.5,124,130,-0.6
VJ Edgecombe,37:13,.235,.214,.357,.143,9.9,3.4,6.7,12.9,0.0,0.0,6.3,16.8,82,137,-12.4
Tyrese Maxey,36:27,.574,.550,.250,.400,3.4,20.8,12.0,38.4,1.3,0.0,17.5,30.7,116,130,1.2
Adem Bona,18:18,.385,.333,.333,1.667,13.5,13.8,13.6,0.0,5.1,0.0,36.6,17.6,63,123,-11.7
Jabari Walker,8:19,,,,,14.8,30.4,22.5,0.0,5.7,0.0,,0.0,220,118,2.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Quentin Grimes,31:58,.712,.633,.333,.600,3.9,7.9,5.9,14.8,0.0,0.0,17.4,28.2,128,136,-0.5
Andre Drummond,28:09,.929,.929,.143,.000,17.5,40.4,28.8,5.0,1.7,7.1,12.5,11.2,166,121,8.9
Trendon Watford,23:03,.743,.667,.222,.444,5.3,11.0,8.1,37.2,4.1,0.0,15.7,21.7,149,126,13.2
Justin Edwards,16:23,.667,.667,.667,.000,7.5,15.4,11.4,8.3,0.0,0.0,0.0,14.4,156,134,-1.7
Johni Broome,1:06,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,138,-6.4
Hunter Sallis,1:06,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.7,0,138,-49.6
Eric Gordon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kyle Lowry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.586,.556,.344,.333,38.5,73.7,55.8,59.1,8.8,4.2,15.5,100.0,118.8,129.6,
