Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaden McDaniels,35:26,.704,.656,.188,.250,0.0,11.3,5.1,5.1,0.0,8.7,10.1,23.7,125,126,5.6
Julius Randle,34:33,.648,.567,.267,.533,3.2,23.2,12.3,14.4,2.7,2.2,9.7,25.3,125,122,5.1
Donte DiVincenzo,29:53,.530,.450,.800,.300,0.0,13.4,6.1,18.3,1.6,0.0,8.1,17.5,111,128,-0.2
Rudy Gobert,26:27,.508,.429,.000,.286,8.4,15.1,11.5,5.3,1.8,5.9,11.3,14.3,107,123,-3.4
Mike Conley,25:39,.536,.438,.375,.375,4.4,10.4,7.1,21.8,1.8,3.0,0.0,15.5,130,126,4.7
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Naz Reid,27:21,.654,.667,.500,.333,8.2,24.4,15.6,12.7,1.7,2.8,12.7,24.5,120,123,3.8
Terrence Shannon Jr.,25:14,.483,.438,.375,.375,4.4,10.6,7.2,5.5,1.9,0.0,9.7,17.4,98,128,-4.9
Bones Hyland,15:37,.291,.250,.833,.333,0.0,17.1,7.8,8.3,0.0,0.0,22.5,24.2,52,131,-19.4
Rob Dillingham,12:03,1.000,1.000,.000,.000,0.0,0.0,0.0,24.9,3.9,0.0,60.0,17.7,83,126,-5.4
Johnny Juzang,2:46,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0,135,-21.7
Leonard Miller,2:46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,135,-7.0
Joan Beringer,2:15,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,135,-14.8
Jaylen Clark,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Joe Ingles,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.583,.529,.376,.341,16.3,72.2,41.8,47.5,7.9,14.5,13.3,100.0,112.2,125.0,
