Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Harden,31:56,.553,.433,.333,.467,0.0,13.7,6.8,7.2,3.4,0.0,14.2,30.2,105,107,3.0
Kawhi Leonard,30:43,.491,.441,.235,.176,3.5,17.8,10.5,8.2,1.8,0.0,5.2,28.7,107,110,3.3
Ivica Zubac,24:08,.583,.583,.000,.000,22.1,31.6,26.8,12.4,0.0,4.9,20.0,28.4,105,107,3.7
Derrick Jones Jr.,23:17,.250,.250,1.000,.000,0.0,9.4,4.6,7.4,0.0,0.0,0.0,11.8,68,117,-9.3
Bogdan Bogdanović,9:22,.200,.200,.600,.000,0.0,11.6,5.8,0.0,0.0,0.0,0.0,24.4,49,116,-18.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kris Dunn,25:50,.417,.417,.333,.000,12.4,4.2,8.4,0.0,0.0,0.0,25.0,14.2,79,118,-9.9
John Collins,23:14,.363,.333,.333,.333,9.2,23.5,16.2,0.0,2.3,5.0,22.5,17.5,69,104,-5.6
Nicolas Batum,19:46,.375,.375,1.000,.000,10.8,22.1,16.4,8.8,0.0,0.0,0.0,9.2,110,113,-1.4
Brook Lopez,19:05,.218,.167,.667,.333,0.0,11.4,5.7,9.2,0.0,0.0,0.0,16.5,60,116,-10.1
Chris Paul,13:53,.000,.000,.500,.000,0.0,7.9,3.9,23.0,11.7,0.0,33.3,9.9,31,89,1.5
Kobe Brown,5:38,1.000,1.000,.000,.000,0.0,19.4,9.6,0.0,0.0,0.0,50.0,16.2,84,114,-6.6
Cam Christie,5:38,.694,.750,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,146,120,10.6
Yanic Konan Niederhauser,4:37,,,,,0.0,23.6,11.7,69.3,0.0,0.0,,0.0,220,112,15.8
Jahmyl Telfort,2:53,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-7.5
Team Totals,240,.444,.402,.402,.195,28.9,77.3,52.8,33.3,7.9,4.9,15.2,100.0,89.0,110.4,
