Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Deni Avdija,32:33,.678,.615,.308,.692,2.8,12.0,6.6,21.3,0.0,0.0,19.1,26.3,117,115,2.0
Jrue Holiday,32:29,.396,.385,.538,.154,0.0,12.0,5.0,59.9,3.0,0.0,12.6,19.9,106,109,3.8
Toumani Camara,30:26,.509,.500,.417,.333,0.0,8.5,3.5,15.7,3.2,5.8,6.8,19.8,106,105,3.7
Donovan Clingan,24:21,.296,.250,.375,.125,26.5,42.6,33.2,5.8,0.0,0.0,0.0,14.1,109,108,-5.4
Shaedon Sharpe,24:08,.620,.607,.500,.214,7.6,10.8,8.9,8.3,0.0,3.7,6.1,27.6,122,113,8.4
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jerami Grant,31:48,.568,.409,.545,.636,0.0,20.4,8.5,0.0,3.1,2.8,12.4,20.6,108,105,-0.4
Kris Murray,29:28,.563,.563,.375,.250,9.4,13.2,11.0,5.2,4.9,0.0,18.4,15.1,103,104,1.4
Robert Williams,11:15,.820,1.000,.000,.500,24.6,11.5,19.2,14.5,0.0,7.9,0.0,8.8,178,110,6.9
Blake Wesley,9:37,.425,.400,.200,.400,0.0,0.0,0.0,35.6,10.1,0.0,0.0,24.9,107,96,11.5
Duop Reath,7:28,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0,118,-17.5
Rayan Rupert,6:27,.333,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,74,118,-11.1
Scoot Henderson,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Damian Lillard,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Matisse Thybulle,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Yang Hansen,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.521,.478,.429,.341,30.8,73.0,48.3,68.4,11.1,9.3,11.1,100.0,110.4,108.4,
