Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Pascal Siakam,30:56,.542,.429,.071,.571,9.5,8.9,9.2,13.7,0.0,0.0,10.2,26.9,114,145,-5.1
Andrew Nembhard,27:27,.529,.367,.333,.733,0.0,10.0,4.2,60.2,0.0,0.0,13.1,35.4,114,145,-0.1
Jeremiah Robinson-Earl,27:24,.615,.500,.250,.500,14.3,15.0,14.6,0.0,0.0,0.0,0.0,7.6,155,144,-5.8
Aaron Nesmith,20:03,.484,.389,.333,.333,0.0,20.5,8.6,9.6,2.5,0.0,0.0,21.9,115,137,-3.0
Tony Bradley,17:09,.714,.714,.000,.000,11.4,8.0,10.0,0.0,0.0,0.0,12.5,19.9,123,145,-5.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jarace Walker,26:23,.092,.000,.400,.200,3.7,15.6,8.7,11.4,0.0,3.6,8.4,19.2,37,141,-19.2
Ben Sheppard,21:41,.429,.429,.429,.000,4.5,31.6,15.8,8.0,0.0,0.0,12.5,15.7,90,140,-10.4
Isaiah Jackson,16:34,.820,.750,.000,.500,11.8,16.6,13.8,0.0,0.0,0.0,17.0,15.1,141,143,-4.4
T.J. McConnell,15:07,.313,.313,.250,.000,6.5,0.0,3.8,24.8,6.8,0.0,0.0,22.5,89,131,-2.7
Jay Huff,14:17,.615,.500,.500,.500,0.0,0.0,0.0,11.7,0.0,13.4,29.1,10.3,97,138,-5.0
Monte Morris,10:15,.333,.333,.333,.000,9.6,0.0,5.6,17.1,0.0,0.0,0.0,12.5,101,147,-8.5
Taelon Peter,9:23,.500,.500,1.000,.000,10.4,43.8,24.4,19.0,5.4,0.0,40.0,22.7,73,126,-2.4
RayJ Dennis,3:21,.750,.750,.500,.000,0.0,40.9,17.1,81.1,0.0,0.0,0.0,25.4,171,139,24.3
Team Totals,240,.486,.403,.284,.330,32.7,71.4,48.8,62.5,4.3,6.0,10.6,100.0,104.4,141.6,
