Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Ryan Rollins,41:08,11,24,.458,4,14,.286,0,1,.000,1,6,7,5,1,0,4,2,26,15.4,+6
A.J. Green,36:16,4,6,.667,4,6,.667,0,0,,0,5,5,8,2,0,0,3,12,17.3,+5
Gary Trent Jr.,34:41,5,14,.357,5,12,.417,0,0,,0,1,1,2,2,0,1,0,15,9.9,+10
Myles Turner,31:15,9,15,.600,1,5,.200,5,8,.625,1,7,8,2,0,1,1,2,24,19.0,+11
Kyle Kuzma,29:20,4,11,.364,0,0,,0,0,,3,9,12,6,0,0,2,2,8,8.1,+1
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Bobby Portis,20:51,4,14,.286,0,3,.000,1,2,.500,2,2,4,2,1,0,1,1,9,3.4,-7
Gary Harris,18:36,1,2,.500,0,0,,1,1,1.000,0,4,4,1,0,0,0,1,3,3.5,-17
Jericho Sims,16:45,2,2,1.000,0,0,,0,0,,2,0,2,2,1,0,2,3,4,4.0,-14
Cole Anthony,11:08,0,7,.000,0,2,.000,2,2,1.000,2,2,4,3,0,0,2,1,2,-1.2,-10
Thanasis Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Amir Coffey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Andre Jackson Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Pete Nance,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mark Sears,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,40,95,.421,14,42,.333,9,14,.643,11,36,47,31,7,1,14,15,103,,
