Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Austin Reaves,39:39,.517,.438,.458,.292,0.0,3.2,1.6,56.8,2.5,0.0,10.0,32.6,125,118,5.6
Jake LaRavia,37:16,1.023,1.136,.545,.455,7.2,20.3,13.9,8.0,1.3,2.5,18.5,18.7,142,115,9.6
Rui Hachimura,37:12,.571,.536,.286,.143,7.2,10.2,8.7,14.3,0.0,0.0,16.8,20.7,110,122,-6.6
Deandre Ayton,35:18,.715,.727,.000,.182,3.8,32.2,18.4,12.0,0.0,2.6,14.4,16.9,126,116,-0.1
Jarred Vanderbilt,26:26,.387,.333,.333,.667,30.3,28.7,29.4,16.8,1.8,0.0,50.8,12.8,94,114,-5.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dalton Knecht,36:20,.603,.625,.417,.083,0.0,3.5,1.8,3.7,1.3,5.1,0.0,14.7,123,117,-0.2
Jaxson Hayes,12:42,.500,.500,.000,.000,0.0,19.9,10.2,27.5,3.8,7.3,33.3,10.2,106,106,1.1
Nick Smith Jr.,10:08,.478,.417,.667,.500,0.0,12.5,6.4,13.3,0.0,0.0,12.0,35.3,96,122,-13.0
Bronny James,4:59,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.6,0,125,-17.9
Chris Mañon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Marcus Smart,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,.626,.608,.373,.265,30.6,76.3,54.1,75.6,6.1,9.6,17.0,100.0,117.9,116.9,
