Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Matas Buzelis,8:14,1,3,.333,0,1,.000,0,0,,0,4,4,0,0,0,1,0,2,0.5,+11
Isaac Okoro,6:34,3,3,1.000,1,1,1.000,0,0,,1,0,1,0,0,2,0,0,7,8.2,+5
Tre Jones,8:23,1,2,.500,0,0,,0,0,,0,0,0,3,1,0,0,0,2,4.1,-7
Kevin Huerter,7:33,3,5,.600,0,1,.000,0,0,,0,0,0,0,1,0,1,1,6,3.3,-4
Nikola Vučević,5:28,0,2,.000,0,1,.000,0,0,,1,3,4,0,0,0,2,1,0,-2.2,+4
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Patrick Williams,3:46,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,2,0,-1.5,-11
Ayo Dosunmu,5:35,1,3,.333,0,1,.000,2,2,1.000,0,0,0,1,0,0,1,0,4,2.0,+6
Jevon Carter,5:26,0,1,.000,0,0,,2,2,1.000,1,1,2,1,0,0,0,0,2,3.0,-5
Jalen Smith,6:32,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,1,3,1.9,-4
Dalen Terry,2:29,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,0.9,+5
Julian Phillips,,,,,,,,,,,,,,,,,,,,,
Josh Giddey,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,60,10,21,.476,2,7,.286,5,6,.833,3,11,14,5,2,2,6,5,27,,
