Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lauri Markkanen,36:26,.644,.609,.565,.261,3.4,9.0,6.3,5.9,0.0,0.0,3.8,30.9,129,112,5.9
Keyonte George,33:38,.498,.367,.400,.467,0.0,6.5,3.4,46.2,0.0,2.8,18.1,27.8,108,110,-1.5
Walker Kessler,29:42,.798,1.000,.000,2.000,8.3,25.7,17.5,8.9,5.0,0.0,76.1,11.2,54,98,-8.5
Kyle Filipowski,25:15,.714,.714,.571,.000,4.9,21.6,13.7,25.0,0.0,0.0,12.5,13.4,140,110,3.7
Svi Mykhailiuk,24:22,.605,.571,.714,.143,10.1,9.0,9.5,0.0,0.0,0.0,21.2,16.4,101,112,-5.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brice Sensabaugh,22:06,.682,.682,.636,.000,0.0,19.7,10.5,8.7,2.2,0.0,15.4,24.9,109,106,5.0
Walter Clayton,20:18,.672,.643,.429,.143,6.1,21.5,14.2,24.9,2.4,0.0,21.2,19.7,118,105,3.7
Jusuf Nurkić,18:12,.286,.286,.143,.000,13.5,53.9,35.0,16.1,2.7,0.0,12.5,18.6,80,100,-3.9
Taylor Hendricks,16:33,.333,.333,.667,.000,7.4,13.2,10.5,8.3,0.0,0.0,0.0,7.7,104,112,-4.4
Ace Bailey,13:28,.000,.000,.000,.000,9.1,8.1,8.6,9.4,0.0,0.0,0.0,15.7,30,112,-19.2
Kyle Anderson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Elijah Harkless,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kevin Love,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Oscar Tshiebwe,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cody Williams,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.556,.517,.477,.198,28.2,88.6,60.2,65.8,6.2,2.0,17.6,100.0,106.6,107.6,
