Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Ja Morant,27:14,5,14,.357,0,2,.000,9,9,1.000,0,3,3,8,1,0,0,3,19,17.5,+7
Jaylen Wells,27:14,2,10,.200,0,7,.000,1,2,.500,0,3,3,0,0,0,1,2,5,-2.5,+7
Jock Landale,25:56,3,8,.375,1,2,.500,1,2,.500,4,4,8,1,0,0,0,3,8,6.7,+19
Jaren Jackson Jr.,25:03,6,11,.545,1,3,.333,4,6,.667,0,2,2,1,0,0,1,3,17,10.0,+6
Kentavious Caldwell-Pope,23:17,3,11,.273,1,5,.200,3,4,.750,0,4,4,5,1,0,1,1,10,7.4,-7
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
John Konchar,24:37,4,6,.667,0,2,.000,1,1,1.000,1,4,5,2,3,2,0,2,9,13.3,+29
Cedric Coward,23:39,9,13,.692,6,6,1.000,3,4,.750,2,4,6,4,1,0,0,1,27,27.1,+36
Santi Aldama,20:54,4,9,.444,1,3,.333,0,0,,3,5,8,1,0,2,0,1,9,9.6,+13
Javon Small,20:46,5,6,.833,3,4,.750,3,4,.750,0,2,2,6,0,0,0,3,16,17.0,+18
Cam Spencer,15:32,3,8,.375,2,4,.500,0,0,,0,6,6,3,0,0,0,2,8,6.7,+12
PJ Hall,1:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-5
GG Jackson II,1:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-5
Olivier-Maxence Prosper,1:56,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-0.1,-5
Team Totals,240,44,97,.454,15,39,.385,25,32,.781,10,39,49,31,6,4,6,22,128,,
